NRUN	NEvent	NtrackX	NtrackY	Ntrack	Theta	Phi	IdEv	Nview	Sdet
812	944603	5	5	5	56.17	131.54	0	5	30.6082
812	953201	10	6	6	46.79	229.67	0	5	26.3137
812	953332	5	5	5	44.18	122.63	0	5	23.2621
812	984935	8	6	6	46.52	199.51	0	7	28.4914
812	986036	6	5	5	41.7	161.51	0	5	25.8787
812	1.00201e+06	8	8	8	53.64	231.07	0	8	28.9808
812	1.0039e+06	7	7	6	63.85	197.9	0	7	35.73
812	1.01308e+06	7	5	5	46.28	205.47	0	6	28.5814
812	1.01558e+06	5	5	5	49.48	217.79	0	5	29.5268
812	1.01731e+06	9	6	5	58.6	127.59	0	5	30.5183
812	1.02704e+06	7	6	6	51.45	137.58	0	7	29.8062
812	1.05378e+06	6	6	6	51.98	246.24	0	6	23.6118
812	1.05452e+06	14	11	11	42.11	214.86	0	12	26.0528
812	1.06101e+06	5	5	5	46.57	204.27	0	5	28.7143
812	1.06532e+06	7	7	6	59.71	238.64	0	6	28.9897
812	1.0718e+06	6	6	6	61.62	122.76	0	6	30.0693
812	1.07973e+06	8	8	8	42.03	149.61	0	8	26.255
812	1.0856e+06	8	7	7	41.68	158.86	0	8	26.0202
812	1.0889e+06	5	5	5	40.79	207.73	0	5	25.634
812	1.09623e+06	5	5	5	52.61	157.81	0	5	31.5665
812	1.09828e+06	6	5	5	44.13	211.43	0	6	27.3412
812	1.10107e+06	5	5	5	62.16	129.91	0	5	32.3571
812	1.10833e+06	6	6	6	49.69	106.92	0	6	20.1007
812	1.10835e+06	9	8	8	48.09	217.03	0	8	28.9399
812	1.12073e+06	8	8	8	71.96	125.57	0	8	33.7666
812	1.12339e+06	5	4	4	44.66	222.36	0	5	26.576
812	1.12644e+06	32	32	31	47.36	141.65	0	33	28.4399
812	1.14978e+06	6	7	6	42.31	147.1	0	6	26.2902
812	1.15437e+06	7	5	5	44.84	136.34	0	5	26.4726
812	1.16096e+06	6	6	6	54.9	203.27	0	5	32.6197
812	1.16455e+06	7	5	5	56.8	218.03	0	7	32.7163
812	1.17435e+06	5	5	5	50.88	200.81	0	5	30.7014
812	1.18143e+06	9	7	7	51.64	196.24	0	8	30.6937
812	1.18499e+06	11	7	6	64.76	157.34	0	8	36.3528
812	1.19274e+06	6	5	5	47.47	137.9	0	6	28.0034
812	1.19497e+06	6	5	4	41.68	243.87	0	6	20.2958
812	1.20379e+06	6	5	5	51.52	127.23	0	5	27.6812
812	1.20632e+06	7	6	6	72.64	152.74	0	5	38.6456
812	1.20654e+06	9	9	9	69.58	209.11	0	9	37.8169
812	1.20709e+06	5	5	5	45.33	142.79	0	5	27.5434
812	1.21077e+06	5	5	5	55.32	162.94	0	5	32.4011
812	1.21504e+06	8	6	6	54.14	216.25	0	8	31.8071
812	1.21907e+06	7	6	6	41.33	164.2	0	7	25.4551
812	1.2473e+06	6	5	5	47.66	135.47	0	5	27.7082
812	1.24746e+06	5	6	5	40.87	143.55	0	6	25.2504
812	1.26224e+06	12	10	10	46.08	129.02	0	11	25.6977
812	1.26446e+06	10	8	8	46.54	208.89	0	9	28.6839
812	1.26507e+06	5	4	4	52.39	142.02	0	5	30.845
812	1.2654e+06	8	8	7	50.72	123.09	0	6	26.2216
812	1.27651e+06	6	6	6	47.45	153.95	0	6	29.1779
812	1.32238e+06	5	5	5	42.46	129.47	0	5	24.0455
812	1.3414e+06	10	7	7	46.27	149.58	0	6	28.4971
812	1.35695e+06	6	6	6	55.72	238.62	0	6	27.6233
812	1.37773e+06	9	8	8	41.24	135.81	0	9	24.54
812	1.39775e+06	7	6	6	60.73	237.4	0	8	29.7337
812	1.40869e+06	17	16	16	43.11	143.35	0	16	26.4408
812	1.41177e+06	6	5	5	43.57	221.32	0	6	26.1615
812	1.41826e+06	8	9	8	45.84	224.83	0	8	26.7792
812	1.42591e+06	9	6	6	54.86	247.95	0	7	23.9395
812	1.42884e+06	16	15	13	62.53	153.37	0	17	35.6604
812	1.43148e+06	5	5	5	52.31	154.81	0	5	31.5067
812	1.43383e+06	8	8	8	52.84	163.53	0	8	31.261
812	1.44252e+06	9	7	7	44.29	142.94	0	8	27.022
812	1.46124e+06	70	64	62	44.29	134.32	0	48	25.8685
812	1.46254e+06	7	6	6	46.56	127.51	0	7	25.5754
812	1.46479e+06	5	5	5	62.38	163.02	0	5	35.1329
812	1.46765e+06	19	18	17	63.06	238.54	0	17	30.0689
812	1.47991e+06	7	7	6	43.88	131.67	0	7	25.1849
812	1.4869e+06	9	8	8	54.18	204.48	0	8	32.3353
812	1.49059e+06	10	11	10	43.96	121.43	0	10	22.839
812	1.49555e+06	8	7	6	59.34	156.81	0	6	34.4347
812	1.49665e+06	11	5	5	43.3	154.58	0	5	27.0153
812	1.50056e+06	7	7	7	55.4	136.96	0	7	31.3946
812	1.50288e+06	7	6	6	41	133.63	0	6	24.0702
812	1.50314e+06	8	7	7	47.41	201.53	0	7	29.0518
812	1.50877e+06	8	8	7	45.92	232.3	0	8	25.3243
812	1.52828e+06	6	5	5	45.38	138.75	0	5	27.0937
812	1.53334e+06	5	5	5	46.72	220.16	0	5	27.9053
812	1.53784e+06	8	8	8	43.13	205	0	8	26.9198
812	1.54242e+06	5	5	5	43.35	231.95	0	5	24.1826
812	1.55019e+06	8	7	7	55.16	152.24	0	7	32.7624
812	1.56154e+06	8	7	6	40.52	221.02	0	6	24.5851
812	1.59328e+06	5	5	5	51.74	145.13	0	5	30.8704
812	1.60247e+06	7	7	6	42.9	233.63	0	6	23.5878
812	1.60834e+06	7	6	6	65.48	149.55	0	7	36.5446
812	1.61987e+06	62	53	52	64.78	131.06	0	61	33.4809
812	1.62093e+06	7	7	7	65.44	108.64	0	7	25.4365
812	1.62335e+06	6	6	6	44.05	133.34	0	6	25.5778
812	1.63502e+06	6	6	6	42.78	132.41	0	6	24.7731
812	1.63615e+06	17	15	15	63.75	231.58	0	18	32.4607
812	1.65148e+06	17	13	12	42.98	236.47	0	16	22.9401
812	1.66012e+06	13	9	8	42.29	216.31	0	12	26.0333
812	1.66288e+06	7	6	5	40.64	156.89	0	7	25.5155
812	1.66292e+06	22	19	19	44.89	207.48	0	22	27.8563
812	1.66329e+06	5	5	5	55.62	216.04	0	5	32.4588
812	1.66951e+06	5	4	4	44.91	163.84	0	5	27.3956
812	1.69099e+06	6	6	6	58.03	210.88	0	6	33.8452
812	1.69623e+06	5	6	5	48.08	150.37	0	6	29.4367
812	1.70725e+06	5	5	5	43.24	118.61	0	5	21.72
812	1.7078e+06	14	12	12	41.83	118.98	0	12	21.1934
812	1.7446e+06	6	6	6	42.83	109.42	0	6	18.5629
812	1.75176e+06	6	5	5	52.52	113.72	0	6	23.7892
812	1.76555e+06	6	6	6	54.43	120.97	0	6	27.019
812	1.7666e+06	6	6	5	56.99	139.23	0	5	32.4092
812	1.76727e+06	16	14	13	51.34	110.87	0	14	22.2755
812	1.77432e+06	6	6	5	41.48	113.54	0	5	19.4052
812	1.78432e+06	10	9	9	41.71	117.01	0	9	20.5716
812	1.79307e+06	6	5	5	56.18	159.25	0	6	33.052
812	1.79709e+06	6	6	5	45.58	212.13	0	5	28.0631
812	1.80343e+06	5	7	5	50.75	137.17	0	5	29.4252
812	1.82786e+06	6	6	6	58.18	234.09	0	6	29.8952
812	1.85534e+06	6	6	5	55.67	197.05	0	5	32.5479
812	1.85998e+06	6	5	5	43.51	228.71	0	6	24.9286
812	1.86366e+06	6	3	3	57.84	225.96	0	6	31.798
812	1.86424e+06	5	5	4	46.91	132.66	0	5	26.8422
812	1.86506e+06	8	6	6	51.35	128.54	0	6	27.9368
812	1.86783e+06	5	6	4	64.6	131.83	0	6	33.6183
812	1.88283e+06	7	9	7	57.06	161.05	0	6	33.2924
812	1.89202e+06	19	18	16	43.82	146.26	0	19	27.0464
812	1.90523e+06	8	6	5	41.68	201.35	0	6	26.0295
812	1.90997e+06	6	4	4	45.86	137.73	0	6	27.1901
812	1.91061e+06	7	4	4	54.06	107.32	0	5	21.6957
812	1.92342e+06	13	12	12	48.29	234.27	0	13	25.9132
812	1.94256e+06	9	9	8	44.71	202.12	0	8	27.6899
812	1.97144e+06	7	8	7	45.49	247.68	0	7	20.6419
812	1.98284e+06	7	7	7	46.75	199.69	0	7	28.6195
812	1.98425e+06	6	6	6	49.32	208.04	0	6	30.0853
812	1.9889e+06	10	9	9	43.6	160.79	0	10	26.9526
812	1.99053e+06	5	4	4	49.66	148.56	0	5	30.1317
812	1.99675e+06	6	7	6	58.19	239.04	0	6	28.3493
812	2.0071e+06	11	9	9	58.19	158.36	0	11	33.9201
812	2.00724e+06	8	7	6	48.36	113.22	0	8	22.0753
812	2.0107e+06	6	6	6	40.52	105.08	0	6	16.0698
812	2.01663e+06	8	10	8	67.79	235.73	0	7	32.3399
812	2.02064e+06	58	51	48	57.8	131.55	0	54	31.2324
812	2.02414e+06	5	5	5	55.15	222.32	0	5	31.4145
812	2.03e+06	5	5	5	57.41	203.14	0	5	33.6678
812	2.03094e+06	8	5	5	40.33	156.81	0	5	25.3441
812	2.0319e+06	9	8	8	56.8	214.14	0	9	33.126
812	2.03219e+06	7	7	7	47	220.1	0	7	28.0509
812	2.03798e+06	7	7	7	46.91	158.53	0	7	28.7972
813	3685	5	4	4	61.09	159.39	0	5	34.9723
813	8468	8	8	8	54.29	233.61	0	8	28.5792
813	34795	8	6	5	65.17	213.99	0	6	36.1961
813	38820	12	11	11	58.41	133.92	0	12	31.9874
813	46872	7	7	7	41.3	221.14	0	7	24.9902
813	48385	6	6	6	59.2	120.7	0	5	28.5983
813	57147	5	4	4	43.77	131.06	0	5	25.0125
813	59686	13	13	13	47.04	212.14	0	13	28.8062
813	60208	7	7	6	44.9	238.7	0	7	23.2248
813	61835	7	7	7	53.39	123.04	0	7	27.2693
813	73002	9	8	8	43.72	160.47	0	9	27.0368
813	73818	9	8	8	41.85	204.89	0	9	26.2215
813	85692	35	23	21	41.22	162.04	0	15	25.5772
813	98570	11	9	9	54.77	127.71	0	10	29.1198
813	99994	6	5	5	60.4	236.32	0	5	29.9758
813	111545	7	5	5	40.79	109.64	0	6	17.8245
813	120506	5	5	4	46.36	152.53	0	5	28.618
813	125146	7	5	5	63.16	148.74	0	7	35.7312
813	129535	5	5	5	42.52	157.92	0	5	26.5182
813	135471	5	5	5	55.28	215.88	0	5	32.3323
813	140117	13	11	10	64.94	226.04	0	13	34.2229
813	141212	10	10	9	47.64	221.58	0	10	28.1612
813	150985	5	5	5	43.44	240.35	0	5	22.1086
813	185129	8	9	8	58.55	204.1	0	8	34.151
813	188387	5	5	5	41.31	204.63	0	5	25.9201
813	192146	6	6	6	55.19	242.48	0	6	26.1233
813	207037	28	19	19	42.41	152.8	0	11	26.5327
813	211866	6	6	6	41.66	116.09	0	6	20.2749
813	212007	6	6	6	50.53	135.16	0	5	28.9818
813	216252	5	5	5	45.94	133.95	0	5	26.6166
813	219518	6	6	6	49.79	108.28	0	6	20.6979
813	252122	9	7	7	47.79	217.86	0	7	28.7054
813	284234	5	5	5	57.82	199	0	5	33.6035
813	284942	5	6	5	62.45	111.33	0	5	25.9095
813	316984	9	9	7	53.5	198.34	0	9	31.7279
813	324477	8	8	8	47.11	220.52	0	8	28.0499
813	334924	9	7	7	40	214.15	0	8	24.9422
813	337335	9	8	8	40.37	118.89	0	9	20.4988
813	338445	6	6	5	44.77	111.5	0	5	20.0685
813	353381	10	10	10	63.26	143.51	0	9	35.3067
813	362607	6	6	6	41.06	147.71	0	6	25.6393
813	363491	9	7	6	46.77	123.96	0	9	24.7802
813	368773	6	5	5	44.27	154.16	0	5	27.5356
813	370727	7	7	7	59.65	160.88	0	7	34.3285
813	383285	20	19	19	46.9	229.41	0	20	26.4201
813	383664	6	6	6	41.81	137.28	0	6	25.0527
813	388242	6	6	6	54.49	229.47	0	6	29.7092
813	418748	14	15	12	40.27	145.18	0	14	25.0469
813	423052	11	8	7	43.72	149.79	0	8	27.1736
813	466522	5	5	5	69.47	146.07	0	5	37.4761
813	471151	5	5	5	50.96	161.43	0	5	30.5904
813	485762	9	8	7	52.54	225.66	0	9	29.7127
813	495066	5	5	5	56.23	142.64	0	5	32.5656
813	495572	5	5	5	55.49	124.17	0	5	28.4049
813	511271	6	5	5	44.42	125.2	0	6	24.0294
813	511985	5	4	4	47.25	119.93	0	5	23.8461
813	513816	12	11	10	43.99	137.14	0	12	26.1634
813	523556	6	5	5	59.8	133.42	0	6	32.3889
813	527766	6	5	5	45.75	112.5	0	5	20.8077
813	528705	6	6	6	61.02	200.25	0	6	34.9234
813	530453	5	5	5	53.94	115.5	0	5	24.9532
813	538212	10	10	10	46.94	152.59	0	10	28.914
813	556409	14	13	13	50.75	135.25	0	14	29.0968
813	574600	6	5	5	49.74	123.92	0	6	26.0511
813	582867	7	8	7	48.41	211.99	0	7	29.4954
813	586701	6	6	6	40.99	122.5	0	6	21.739
813	587631	6	7	6	46.5	196.79	0	6	28.2686
813	596906	8	6	6	67.22	240.74	0	8	30.4118
813	601583	5	5	5	47.05	228.27	0	5	26.7251
813	612779	5	5	5	69.89	239.98	0	5	31.3434
813	640848	5	5	5	42.13	136.1	0	5	25.0502
813	643747	29	23	21	42.25	224.75	0	28	24.9824
813	656764	5	4	4	40.71	226.12	0	5	23.9594
813	660410	7	7	6	48.5	134.7	0	7	27.9692
813	678014	6	5	5	53.63	238.34	0	6	26.9382
813	688029	6	7	6	51.98	201.47	0	6	31.2465
813	691331	8	5	5	51.99	215.31	0	5	30.9451
813	702358	5	4	4	47.18	158.85	0	5	28.9183
813	704804	6	5	5	40.83	150.76	0	5	25.628
813	713458	5	5	5	44.34	248.24	0	5	19.9895
813	718782	36	37	27	47.52	215.5	0	32	28.8053
813	751637	5	5	5	65.54	217.44	0	5	35.9332
813	755359	5	4	4	45.99	237.87	0	5	23.9384
813	767184	7	7	7	46.07	159.68	0	6	28.3107
813	775204	29	23	22	47.5	202.99	0	25	29.1528
813	783461	8	9	6	40.64	119.46	0	7	20.7795
813	789110	9	9	9	40.67	129.35	0	9	23.1202
813	792083	18	16	15	47.35	252.05	0	18	19.7064
813	812099	5	4	4	47.34	157.19	0	5	29.0667
813	816875	5	5	5	56.96	222.81	0	5	32.0616
813	821616	5	5	5	43.41	117.34	0	5	21.418
813	829709	8	7	7	40.26	139.6	0	7	24.5178
813	830539	8	6	6	57.83	118.25	0	7	27.2857
813	841453	5	5	5	58.47	233.1	0	5	30.2805
813	842739	8	8	8	64.46	117.23	0	8	28.9048
813	852096	7	7	5	43.49	112.03	0	5	19.7412
813	853470	6	5	5	46.73	144.48	0	6	28.4099
813	860314	7	5	5	51.9	211.17	0	7	31.1978
813	862091	5	5	5	73.66	233.93	0	5	34.2882
813	868926	5	4	4	53.34	242.36	0	5	25.5029
813	880719	5	5	5	51.19	207.56	0	5	30.984
813	885884	7	7	7	41.17	143.65	0	7	25.4231
813	892032	5	5	5	41.1	109.59	0	5	17.9329
813	892764	5	5	5	57.31	219.69	0	5	32.6971
813	902325	6	5	5	47.9	109.85	0	5	20.6487
813	903089	5	5	4	40.2	154.52	0	6	25.3094
813	924963	8	7	7	56.17	144.48	0	7	32.7402
813	932848	5	5	5	42.49	150.19	0	5	26.525
813	947081	6	7	6	41.21	240.38	0	6	21.087
813	947952	5	5	4	44.66	227.42	0	5	25.7413
813	953615	6	5	5	49.3	138.44	0	6	28.9537
813	978932	11	8	8	59.01	218.11	0	10	33.5745
813	1.0027e+06	8	7	5	41.83	209.43	0	5	26.1758
813	1.03312e+06	5	5	5	70.73	163.5	0	5	37.6288
813	1.03479e+06	7	7	7	53.66	210.38	0	7	32.0289
813	1.03998e+06	6	6	6	43.66	222.33	0	6	26.0704
813	1.04596e+06	6	5	5	49.82	153.36	0	6	30.3424
813	1.05137e+06	5	5	5	68.57	159.55	0	5	37.4022
813	1.06548e+06	7	7	7	52.26	132.21	0	7	29.1608
813	1.06595e+06	7	7	7	43.35	225.83	0	7	25.3701
813	1.07105e+06	7	5	5	43.45	224.89	0	6	25.5762
813	1.0765e+06	7	6	6	40.96	239.31	0	7	21.2584
813	1.08117e+06	5	5	5	60.69	222.1	0	5	33.5906
813	1.08511e+06	5	4	4	46.62	128.85	0	5	25.9113
813	1.11152e+06	5	5	5	65.07	156.6	0	5	36.4802
813	1.11803e+06	6	5	5	59.28	136.69	0	5	32.8594
813	1.11876e+06	6	6	6	58.43	125.11	0	6	29.7482
813	1.12392e+06	9	8	8	48.22	244.61	0	7	22.7827
813	1.1297e+06	13	10	10	54.54	242.1	0	9	26.0273
813	1.13675e+06	6	6	6	42.07	234.51	0	6	22.983
813	1.14546e+06	5	4	4	44.03	158.35	0	5	27.312
813	1.14623e+06	7	6	6	72.61	162.41	0	6	38.2134
813	1.16353e+06	7	6	6	47.28	147.88	0	7	28.9278
813	1.16826e+06	7	8	7	41.72	195.8	0	7	25.6676
813	1.17752e+06	5	5	5	46.62	241.09	0	5	23.2711
813	1.19037e+06	5	5	5	60.63	137.18	0	5	33.4409
813	1.19678e+06	6	5	5	49.57	141.37	0	6	29.4719
813	1.20083e+06	7	6	6	44.04	212.98	0	6	27.2109
813	1.21258e+06	7	6	6	42.34	204.04	0	7	26.4763
813	1.21383e+06	12	12	11	52.13	223.41	0	11	29.9439
813	1.22092e+06	5	6	5	54.68	238.35	0	6	27.3291
813	1.2327e+06	7	7	6	50.74	223.44	0	6	29.3201
813	1.2333e+06	11	12	11	41.61	249.78	0	12	18.357
813	1.23733e+06	11	11	9	51.01	114.13	0	11	23.3969
813	1.2434e+06	5	4	3	40.12	215.85	0	5	24.8861
813	1.24353e+06	11	10	10	41.84	141.32	0	11	25.5634
813	1.28751e+06	5	5	5	64.98	198.3	0	5	36.14
813	1.28768e+06	6	6	6	58.39	202.9	0	6	34.053
813	1.29352e+06	5	5	5	49.42	196.12	0	5	29.6407
813	1.30825e+06	7	7	7	44.43	136.87	0	7	26.3469
813	1.30895e+06	5	5	5	55.97	216.35	0	5	32.5719
813	1.34622e+06	5	4	4	45.82	232.49	0	5	25.2338
813	1.34661e+06	5	5	5	46.04	198.42	0	5	28.1707
813	1.35922e+06	6	4	4	43.16	148.37	0	5	26.8153
813	1.37206e+06	5	4	4	43.62	112.53	0	5	19.9645
813	1.38269e+06	5	4	4	63.07	161.81	0	5	35.4916
813	1.38576e+06	13	10	10	41.27	197.63	0	12	25.5797
813	1.39354e+06	5	4	4	44.99	229.71	0	5	25.4518
813	1.40981e+06	5	5	5	43.98	153.07	0	5	27.3803
813	1.43678e+06	34	31	30	49.87	125.92	0	29	26.6458
813	1.45442e+06	6	5	5	41.26	195.92	0	5	25.4281
813	1.45834e+06	5	5	5	44.32	224.84	0	5	26.0239
813	1.46865e+06	7	6	6	47.24	229.88	0	7	26.4779
813	1.47598e+06	5	5	5	49.91	222.08	0	5	29.1593
813	1.47735e+06	5	6	5	40.84	121.17	0	5	21.3278
813	1.49472e+06	5	4	4	56.9	234.05	0	5	29.445
813	1.51018e+06	15	15	14	41.08	148.92	0	13	25.706
813	1.51954e+06	8	8	8	68.52	130.47	0	9	34.3893
813	1.52072e+06	8	5	5	48.39	199	0	5	29.3909
813	1.52291e+06	6	5	5	53.5	116.82	0	6	25.2733
813	1.52599e+06	7	7	6	53.06	201	0	6	31.7131
813	1.53747e+06	5	4	4	59.88	234.75	0	5	30.2885
813	1.54501e+06	6	6	6	59.87	142.07	0	6	33.9223
813	1.54597e+06	13	12	11	41.99	157.75	0	11	26.2353
813	1.5574e+06	7	7	7	42.85	119.76	0	7	21.8746
813	1.55977e+06	6	5	5	65.15	228.94	0	5	33.5926
813	1.56286e+06	8	7	7	60.02	117.3	0	8	27.6394
813	1.56293e+06	5	4	4	52.38	236.23	0	5	27.0882
813	1.57363e+06	7	6	6	62.35	226.15	0	7	33.3671
813	1.57531e+06	9	9	8	43.71	225.88	0	9	25.5434
813	1.59231e+06	7	7	6	46.96	118.08	0	6	23.156
813	1.59522e+06	8	8	7	55.54	216.05	0	7	32.4242
813	1.60425e+06	16	14	13	45.47	205.32	0	15	28.1621
813	1.61548e+06	7	6	6	48.35	109.21	0	7	20.5631
813	1.62104e+06	6	4	4	48.82	197.22	0	5	29.4573
813	1.62468e+06	5	5	5	45.46	126.45	0	5	24.8162
813	1.64653e+06	5	5	5	50.13	238.85	0	5	25.4064
813	1.6487e+06	5	5	5	46.59	246.7	0	5	21.4189
813	1.66595e+06	5	5	5	55.06	156.36	0	5	32.6993
813	1.6717e+06	6	6	6	42.51	227.15	0	6	24.7151
813	1.68497e+06	5	5	5	43.47	217.92	0	5	26.5079
813	1.68932e+06	5	6	5	51.88	252.74	0	5	20.973
813	1.70057e+06	6	5	5	54.69	156.41	0	6	32.538
813	1.70196e+06	5	5	5	53.27	153.26	0	5	31.9448
813	1.70265e+06	14	16	13	43.88	119.05	0	14	22.1312
813	1.70777e+06	5	5	5	55.66	252.06	0	5	22.4625
813	1.70965e+06	8	8	8	45.89	197.66	0	8	28.0342
813	1.71959e+06	5	5	5	41.19	156.39	0	5	25.8344
813	1.72158e+06	6	6	6	55.45	163.42	0	6	32.4076
813	1.72273e+06	5	5	5	70.99	233.24	0	5	33.927
813	1.73599e+06	6	6	5	43.72	209.38	0	5	27.1999
813	1.7419e+06	5	5	5	43.2	129.56	0	5	24.43
813	1.7693e+06	6	7	5	47.75	237.87	0	5	24.703
813	1.78201e+06	6	6	6	42.14	227.4	0	6	24.4821
813	1.78651e+06	8	7	7	41.29	139.35	0	6	25.045
813	1.79215e+06	5	5	5	53.41	230.82	0	5	28.9488
813	1.8106e+06	8	7	6	58.5	241.59	0	8	27.564
813	1.82353e+06	5	5	5	41.46	199.3	0	5	25.8004
813	1.84325e+06	15	14	13	48.89	220.62	0	15	28.8941
813	1.84386e+06	5	5	5	42.69	117.06	0	5	21.0191
813	1.8473e+06	12	10	10	53.32	135.73	0	12	30.307
813	1.85463e+06	13	12	12	61.27	133.91	0	13	33.0134
813	1.86684e+06	7	6	6	63.23	231.85	0	7	32.2234
813	1.87399e+06	6	6	6	60.05	227.34	0	6	32.3083
813	1.88749e+06	8	6	6	52.22	163.73	0	7	30.9612
813	1.88956e+06	7	6	6	52.96	214.38	0	5	31.4634
813	1.90506e+06	5	5	5	42.95	141.24	0	5	26.1455
813	1.90752e+06	6	6	6	40.39	206.61	0	6	25.4186
813	1.91387e+06	7	7	7	46.21	136.99	0	7	27.2526
813	1.94582e+06	7	6	6	51.99	153.14	0	7	31.3625
813	1.95291e+06	5	5	5	51.48	196.57	0	5	30.6538
813	1.95812e+06	7	7	6	47.61	203.52	0	7	29.2231
813	1.97257e+06	5	5	5	44.99	208.89	0	5	27.8836
813	1.99158e+06	6	8	5	45.18	232.36	0	6	24.9648
813	1.9977e+06	7	6	6	42.86	229.78	0	7	24.3957
813	2.00022e+06	10	7	7	77.77	248.81	0	5	28.991
813	2.02503e+06	5	4	4	58.34	242.24	0	5	27.2757
813	2.02613e+06	18	17	17	43.51	151.28	0	18	27.1042
813	2.04018e+06	6	5	5	69.5	139.44	0	6	36.6143
813	2.04067e+06	6	5	5	55.99	217.93	0	5	32.3981
814	11771	6	6	6	45.45	110.54	0	6	19.9882
814	21048	9	8	8	53.22	247.02	0	9	23.7521
814	21686	8	7	7	43.17	233.31	0	8	23.7912
814	38247	7	7	7	56.61	218.16	0	7	32.623
814	49364	5	5	5	46.77	128.04	0	5	25.7957
814	50255	51	40	40	51.97	241.78	0	49	25.1911
814	53714	10	10	10	49.77	211.93	0	10	30.1582
814	59237	9	10	8	65.23	114.66	0	8	28.0684
814	59347	6	6	5	42.79	217.01	0	6	26.2376
814	72932	5	5	4	42.46	162.56	0	5	26.2127
814	85001	7	6	6	41.86	130.65	0	7	23.9785
814	100207	9	5	5	44.17	162.79	0	7	27.1045
814	107229	8	7	7	42.94	249.36	0	8	19.0386
814	116737	5	5	5	42.84	230.86	0	5	24.1657
814	131552	9	7	7	40.09	160.62	0	9	25.0449
814	139424	10	10	10	62.04	233.32	0	10	31.4243
814	152164	9	9	9	56.78	156.42	0	9	33.423
814	157812	14	10	10	49.59	230.58	0	8	27.3841
814	164017	20	18	17	43.19	148.18	0	18	26.8222
814	168700	9	9	9	43.68	247.77	0	9	19.8867
814	170163	5	4	4	49.44	226.44	0	5	28.1905
814	172315	5	4	4	58.67	233.07	0	5	30.3597
814	172966	13	14	13	51.4	111.94	0	13	22.7141
814	184204	15	12	11	40.19	161.66	0	11	25.0336
814	217402	6	6	6	58.85	137.47	0	6	32.8392
814	224631	5	5	5	53.27	164.65	0	5	31.3303
814	230491	7	7	7	48.81	151.74	0	7	29.8325
814	231328	11	10	10	44.32	144.14	0	10	27.1472
814	232940	5	6	5	40.16	212.83	0	5	25.1107
814	233285	15	12	11	45.39	153.71	0	7	28.1245
814	236003	5	5	5	44.96	200.95	0	5	27.7696
814	236862	25	27	24	40.01	221.67	0	26	24.2279
814	247952	5	3	3	47.78	209.85	0	5	29.2802
814	259266	23	21	20	59.57	231.61	0	23	31.0777
814	267980	10	9	9	67.66	152.04	0	8	37.3047
814	270385	7	7	7	51.66	233.86	0	7	27.4549
814	272455	55	47	41	47.38	200.06	0	47	28.9594
814	282992	7	6	6	50.49	119.19	0	7	24.938
814	287621	5	6	5	40.1	244.03	0	5	19.5464
814	292907	5	4	4	41.47	160.87	0	5	25.7952
814	313025	6	5	5	41.73	155.98	0	5	26.1416
814	318058	7	6	6	44.92	195.37	0	7	27.3214
814	332530	5	5	5	61.03	124.2	0	5	30.3454
814	342380	6	5	4	45.1	200.2	0	5	27.8028
814	347171	12	9	9	51.68	216.49	0	11	30.6894
814	364486	9	9	9	56.85	210.3	0	9	33.3951
814	371151	7	7	6	45.69	207.83	0	6	28.2685
814	376992	11	8	7	42.51	239.34	0	10	21.9688
814	379521	9	9	9	43.36	109.79	0	9	18.904
814	391406	6	6	6	70.64	127.67	0	6	34.1239
814	392936	5	5	5	45.62	241.2	0	5	22.813
814	403658	12	15	12	48.75	217.53	0	12	29.2069
814	403664	5	4	4	43.23	198.59	0	5	26.7133
814	414892	5	4	4	55.47	229.61	0	5	30.0653
814	418490	8	8	8	53.42	150.95	0	8	31.9708
814	431587	5	4	4	47.43	240.84	0	5	23.6873
814	434111	5	5	5	40.67	132.03	0	5	23.6235
814	438439	5	5	5	43.62	250	0	5	19.0814
814	443628	6	8	6	48.33	157.72	0	5	29.5412
814	448442	6	7	6	54.41	147.35	0	6	32.2322
814	451067	6	4	4	49.6	251.42	0	6	20.754
814	467449	6	5	5	45.79	211.35	0	6	28.2108
814	472140	6	6	6	50.2	207.29	0	6	30.5195
814	476844	7	7	7	74.65	128.61	0	7	35.2744
814	478120	7	5	5	52.48	223.66	0	6	30.0538
814	486356	5	4	3	42.67	143.53	0	5	26.2228
814	490634	6	6	6	60.51	140.49	0	6	33.9409
814	496820	9	10	9	55.71	158.72	0	9	32.8836
814	519889	6	6	6	43.51	197.64	0	6	26.7911
814	521024	7	3	3	66.68	157.79	0	5	36.9425
814	528744	6	6	5	46.73	154.64	0	5	28.8104
814	537905	6	5	5	54.73	224.89	0	6	30.7819
814	541508	7	7	7	53.41	105.04	0	7	20.4741
814	545113	6	5	5	61.5	240.24	0	6	28.999
814	550060	9	8	7	40.26	207.02	0	8	25.3438
814	553754	6	6	6	46.67	120.59	0	6	23.7953
814	559988	21	18	16	44.11	217.54	0	21	26.8811
814	564669	7	6	5	44.73	163.46	0	7	27.338
814	588962	5	5	5	42.69	140.04	0	5	25.8721
814	591064	5	5	5	40.8	251.14	0	5	17.5578
814	613908	7	6	6	51.86	162.39	0	6	30.9265
814	614575	10	10	9	71.52	237.93	0	9	32.4668
814	618391	9	8	7	41.54	224.3	0	8	24.6814
814	625436	6	6	6	45.36	108.4	0	6	19.1544
