s_opt,s_corsika
1.2425699285218579,1.3075532
1.0234342060453918,1.3589338
1.366076028395047,1.3765962
1.99985288408018,1.4659783
2.0,1.4381396
0.22251843140486316,1.4036527
1.1117878858696413,1.2137574
1.5509352642594865,1.380192
1.3544976596146425,1.3193429
1.386881785197741,1.4062481
1.1061119087715128,1.1075
1.2920865966037307,1.3235939
1.4833120759769114,1.2555963
1.2492247452486809,1.3798708
1.7018106505691821,1.4129077
1.5891401134257896,1.2968292
1.20592409711569,1.2558308
1.2277163855069357,1.2494018
1.612679559084186,1.3682433
1.9997452616672324,1.3408012
1.5778082615272002,1.4267219
1.059011004241238,1.3642312
1.0924112777554533,1.2518091
1.2920664982111625,1.3092976
1.2484415528387147,1.3163985
1.1581897714663971,1.2766188
