DateTime	T	RH	P
2024-01-31 19:30:00	-0.5	77	996.5
2024-01-31 19:35:00	-0.5	77	996.4
2024-01-31 19:40:00	-0.5	77	996.3
2024-01-31 19:45:00	-0.5	77	996.3
2024-01-31 19:50:00	-0.5	77	996.2
2024-01-31 19:55:00	-0.5	77	996.2
2024-01-31 20:00:00	-0.4	77	996.1
2024-01-31 20:05:00	-0.4	77	996.0
2024-01-31 20:10:00	-0.4	77	996.0
2024-01-31 20:15:00	-0.4	77	996.0
2024-01-31 20:20:00	-0.3	77	995.9
2024-01-31 20:25:00	-0.3	77	995.9
2024-01-31 20:30:00	-0.3	77	995.8
2024-01-31 20:35:00	-0.2	77	995.8
2024-01-31 20:40:00	-0.2	77	995.6
2024-01-31 20:45:00	-0.2	77	995.5
2024-01-31 20:50:00	-0.2	77	995.4
2024-01-31 20:55:00	-0.2	77	995.4
2024-01-31 21:00:00	-0.2	77	995.3
2024-01-31 21:05:00	-0.1	77	995.3
2024-01-31 21:10:00	-0.1	76	995.2
2024-01-31 21:15:00	-0.1	76	995.0
2024-01-31 21:20:00	-0.1	76	995.0
2024-01-31 21:25:00	-0.1	77	994.9
2024-01-31 21:30:00	0.0	76	994.9
2024-01-31 21:35:00	0.0	76	994.9
2024-01-31 21:40:00	0.0	76	994.9
2024-01-31 21:45:00	0.0	76	994.9
2024-01-31 21:50:00	0.0	77	994.9
2024-01-31 21:55:00	0.0	77	994.8
2024-01-31 22:00:00	0.0	77	994.7
2024-01-31 22:05:00	0.0	77	994.5
2024-01-31 22:10:00	0.0	77	994.4
2024-01-31 22:15:00	0.0	78	994.4
2024-01-31 22:20:00	0.0	78	994.3
2024-01-31 22:25:00	-0.1	78	994.2
2024-01-31 22:30:00	-0.1	78	994.1
2024-01-31 22:35:00	0.0	78	994.1
2024-01-31 22:40:00	-0.1	78	993.9
2024-01-31 22:45:00	-0.1	79	993.9
2024-01-31 22:50:00	0.0	78	993.9
2024-01-31 22:55:00	-0.1	79	993.9
2024-01-31 23:00:00	-0.1	79	993.9
2024-01-31 23:05:00	-0.1	79	993.8
2024-01-31 23:10:00	-0.1	79	993.7
2024-01-31 23:15:00	0.0	79	993.7
2024-01-31 23:20:00	0.0	79	993.7
2024-01-31 23:25:00	0.0	80	993.6
2024-01-31 23:30:00	0.0	80	993.5
2024-01-31 23:35:00	0.0	80	993.4
2024-01-31 23:40:00	0.0	80	993.4
2024-01-31 23:45:00	0.0	80	993.3
2024-01-31 23:50:00	0.0	80	993.2
2024-01-31 23:55:00	0.0	80	993.2
2024-02-01 00:00:00	0.0	80	993.1
2024-02-01 00:05:00	0.0	80	993.1
2024-02-01 00:10:00	0.0	80	993.0
2024-02-01 00:15:00	0.0	80	992.9
2024-02-01 00:20:00	0.0	80	992.8
2024-02-01 00:25:00	0.0	81	992.8
2024-02-01 00:30:00	0.0	81	992.8
2024-02-01 00:35:00	0.1	81	992.7
2024-02-01 00:40:00	0.1	81	992.6
2024-02-01 00:45:00	0.1	81	992.5
2024-02-01 00:50:00	0.2	81	992.5
2024-02-01 00:55:00	0.2	81	992.3
2024-02-01 01:00:00	0.2	81	992.3
2024-02-01 01:05:00	0.2	82	992.2
2024-02-01 01:10:00	0.2	82	992.1
2024-02-01 01:15:00	0.3	82	992.0
2024-02-01 01:20:00	0.3	82	992.0
2024-02-01 01:25:00	0.3	82	992.0
2024-02-01 01:30:00	0.3	82	991.8
2024-02-01 01:35:00	0.4	81	991.8
2024-02-01 01:40:00	0.4	81	991.8
2024-02-01 01:45:00	0.4	81	991.8
2024-02-01 01:50:00	0.5	81	991.7
2024-02-01 01:55:00	0.5	81	991.7
2024-02-01 02:00:00	0.5	81	991.6
2024-02-01 02:05:00	0.5	81	991.5
2024-02-01 02:10:00	0.5	81	991.4
2024-02-01 02:15:00	0.5	81	991.3
2024-02-01 02:20:00	0.5	81	991.2
2024-02-01 02:25:00	0.5	81	991.1
2024-02-01 02:30:00	0.5	81	991.0
2024-02-01 02:35:00	0.5	81	990.8
2024-02-01 02:40:00	0.5	81	990.7
2024-02-01 02:45:00	0.5	81	990.6
2024-02-01 02:50:00	0.5	81	990.6
2024-02-01 02:55:00	0.5	81	990.5
2024-02-01 03:00:00	0.6	81	990.5
2024-02-01 03:05:00	0.6	81	990.4
2024-02-01 03:10:00	0.6	81	990.3
2024-02-01 03:15:00	0.7	80	990.3
2024-02-01 03:20:00	0.7	80	990.2
2024-02-01 03:25:00	0.7	80	990.2
2024-02-01 03:30:00	0.7	80	990.0
2024-02-01 03:35:00	0.7	80	989.9
2024-02-01 03:40:00	0.7	81	989.8
2024-02-01 03:45:00	0.7	81	989.7
2024-02-01 03:50:00	0.7	81	989.6
2024-02-01 03:55:00	0.8	81	989.5
2024-02-01 04:00:00	0.8	80	989.3
2024-02-01 04:05:00	0.9	80	989.2
2024-02-01 04:10:00	0.9	80	989.2
2024-02-01 04:15:00	0.9	80	989.2
2024-02-01 04:20:00	0.9	80	989.1
2024-02-01 04:25:00	0.9	80	989.0
2024-02-01 04:30:00	0.9	80	989.1
2024-02-01 04:35:00	0.9	80	989.0
2024-02-01 04:40:00	1.0	80	989.0
2024-02-01 04:45:00	1.0	80	989.1
2024-02-01 04:50:00	1.0	81	989.1
2024-02-01 04:55:00	1.0	81	989.0
2024-02-01 05:00:00	1.0	81	989.0
2024-02-01 05:05:00	1.1	80	988.9
2024-02-01 05:10:00	1.0	80	988.9
2024-02-01 05:15:00	1.0	80	988.6
2024-02-01 05:20:00	1.0	80	988.5
2024-02-01 05:25:00	1.0	80	988.6
2024-02-01 05:30:00	1.0	80	988.5
2024-02-01 05:35:00	1.1	80	988.5
2024-02-01 05:40:00	1.1	80	988.5
2024-02-01 05:45:00	1.0	80	988.5
2024-02-01 05:50:00	1.1	81	988.5
2024-02-01 05:55:00	1.0	81	988.4
2024-02-01 06:00:00	1.1	81	988.3
2024-02-01 06:05:00	1.1	81	988.3
2024-02-01 06:10:00	1.0	81	988.2
2024-02-01 06:15:00	1.0	81	988.1
2024-02-01 06:20:00	1.0	81	988.0
2024-02-01 06:25:00	1.0	81	988.0
2024-02-01 06:30:00	1.0	81	988.0
2024-02-01 06:35:00	1.0	81	988.0
2024-02-01 06:40:00	1.0	81	988.0
2024-02-01 06:45:00	1.0	81	987.9
2024-02-01 06:50:00	1.0	81	987.9
2024-02-01 06:55:00	1.0	81	987.8
2024-02-01 07:00:00	1.0	81	987.8
2024-02-01 07:05:00	1.0	81	987.7
2024-02-01 07:10:00	1.0	81	987.7
2024-02-01 07:15:00	1.1	81	987.6
2024-02-01 07:20:00	1.1	81	987.5
2024-02-01 07:25:00	1.1	81	987.5
2024-02-01 07:30:00	1.1	80	987.5
2024-02-01 07:35:00	1.1	80	987.4
2024-02-01 07:40:00	1.2	80	987.4
2024-02-01 07:45:00	1.1	80	987.3
2024-02-01 07:50:00	1.1	80	987.3
2024-02-01 07:55:00	1.2	80	987.3
2024-02-01 08:00:00	1.2	80	987.1
2024-02-01 08:05:00	1.1	80	987.0
2024-02-01 08:10:00	1.1	80	986.9
2024-02-01 08:15:00	1.1	80	986.9
2024-02-01 08:20:00	1.2	80	986.8
2024-02-01 08:25:00	1.3	80	986.7
2024-02-01 08:30:00	1.3	80	986.7
2024-02-01 08:35:00	1.3	80	986.6
2024-02-01 08:40:00	1.3	80	986.6
2024-02-01 08:45:00	1.4	80	986.4
2024-02-01 08:50:00	1.5	80	986.3
2024-02-01 08:55:00	1.5	80	986.2
2024-02-01 09:00:00	1.5	79	986.1
2024-02-01 09:05:00	1.5	79	986.1
2024-02-01 09:10:00	1.5	79	986.0
2024-02-01 09:15:00	1.5	79	985.9
2024-02-01 09:20:00	1.5	79	985.7
2024-02-01 09:25:00	1.5	79	985.7
2024-02-01 09:30:00	1.5	80	985.7
2024-02-01 09:35:00	1.4	80	985.7
2024-02-01 09:40:00	1.4	80	985.5
2024-02-01 09:45:00	1.5	80	985.4
2024-02-01 09:50:00	1.4	80	985.4
2024-02-01 09:55:00	1.4	80	985.3
2024-02-01 10:00:00	1.4	80	985.2
2024-02-01 10:05:00	1.5	80	985.1
2024-02-01 10:10:00	1.5	80	985.0
2024-02-01 10:15:00	1.5	79	984.8
2024-02-01 10:20:00	1.5	79	984.8
2024-02-01 10:25:00	1.6	79	984.7
2024-02-01 10:30:00	1.6	79	984.6
2024-02-01 10:35:00	1.6	79	984.5
2024-02-01 10:40:00	1.7	79	984.4
2024-02-01 10:45:00	1.7	79	984.4
2024-02-01 10:50:00	1.7	78	984.3
2024-02-01 10:55:00	1.7	78	984.3
2024-02-01 11:00:00	1.7	78	984.2
2024-02-01 11:05:00	1.7	78	984.0
2024-02-01 11:10:00	1.7	78	984.0
2024-02-01 11:15:00	1.7	78	984.0
2024-02-01 11:20:00	1.8	77	983.8
2024-02-01 11:25:00	1.8	77	983.8
2024-02-01 11:30:00	1.8	77	983.7
2024-02-01 11:35:00	1.8	77	983.6
2024-02-01 11:40:00	1.8	76	983.6
2024-02-01 11:45:00	1.9	76	983.5
2024-02-01 11:50:00	1.9	76	983.5
2024-02-01 11:55:00	1.9	75	983.4
2024-02-01 12:00:00	1.8	75	983.4
2024-02-01 12:05:00	1.9	75	983.3
2024-02-01 12:10:00	1.9	75	983.3
2024-02-01 12:15:00	1.9	76	983.2
2024-02-01 12:20:00	1.9	76	983.1
2024-02-01 12:25:00	1.8	76	983.2
2024-02-01 12:30:00	1.8	76	983.1
2024-02-01 12:35:00	1.8	76	983.2
2024-02-01 12:40:00	1.7	76	983.1
2024-02-01 12:45:00	1.7	76	983.1
2024-02-01 12:50:00	1.7	76	983.1
2024-02-01 12:55:00	1.7	77	983.0
2024-02-01 13:00:00	1.6	77	983.0
2024-02-01 13:05:00	1.6	77	982.9
2024-02-01 13:10:00	1.6	77	982.9
2024-02-01 13:15:00	1.6	77	982.9
2024-02-01 13:20:00	1.6	78	982.9
2024-02-01 13:25:00	1.5	78	982.9
2024-02-01 13:30:00	1.5	78	982.8
2024-02-01 13:35:00	1.5	78	982.8
2024-02-01 13:40:00	1.5	78	982.8
2024-02-01 13:45:00	1.5	79	982.8
2024-02-01 13:50:00	1.5	79	982.8
2024-02-01 13:55:00	1.4	79	982.7
2024-02-01 14:00:00	1.5	79	982.6
2024-02-01 14:05:00	1.5	79	982.6
2024-02-01 14:10:00	1.5	79	982.6
2024-02-01 14:15:00	1.4	79	982.6
2024-02-01 14:20:00	1.5	79	982.5
2024-02-01 14:25:00	1.5	79	982.4
2024-02-01 14:30:00	1.5	79	982.3
2024-02-01 14:35:00	1.4	79	982.2
2024-02-01 14:40:00	1.5	78	982.1
2024-02-01 14:45:00	1.5	78	982.1
2024-02-01 14:50:00	1.5	78	982.1
2024-02-01 14:55:00	1.5	78	982.0
2024-02-01 15:00:00	1.4	78	982.0
2024-02-01 15:05:00	1.4	78	981.9
2024-02-01 15:10:00	1.4	78	981.9
2024-02-01 15:15:00	1.4	78	981.8
2024-02-01 15:20:00	1.4	78	981.7
2024-02-01 15:25:00	1.4	77	981.7
2024-02-01 15:30:00	1.3	77	981.6
2024-02-01 15:35:00	1.4	76	981.5
2024-02-01 15:40:00	1.5	75	981.5
2024-02-01 15:45:00	1.4	75	981.5
2024-02-01 15:50:00	1.4	74	981.5
2024-02-01 15:55:00	1.5	74	981.5
2024-02-01 16:00:00	1.5	74	981.4
2024-02-01 16:05:00	1.4	73	981.3
2024-02-01 16:10:00	1.5	73	981.3
2024-02-01 16:15:00	1.4	72	981.2
2024-02-01 16:20:00	1.4	72	981.3
2024-02-01 16:25:00	1.4	72	981.3
2024-02-01 16:30:00	1.4	72	981.2
2024-02-01 16:35:00	1.4	72	981.1
2024-02-01 16:40:00	1.4	72	981.0
2024-02-01 16:45:00	1.4	72	980.9
2024-02-01 16:50:00	1.4	72	980.8
2024-02-01 16:55:00	1.3	72	980.8
2024-02-01 17:00:00	1.4	72	980.8
2024-02-01 17:05:00	1.4	72	980.8
2024-02-01 17:10:00	1.4	72	980.8
2024-02-01 17:15:00	1.4	72	980.7
2024-02-01 17:20:00	1.3	72	980.6
2024-02-01 17:25:00	1.3	72	980.6
2024-02-01 17:30:00	1.3	72	980.6
2024-02-01 17:35:00	1.3	72	980.5
2024-02-01 17:40:00	1.3	72	980.6
2024-02-01 17:45:00	1.3	72	980.6
2024-02-01 17:50:00	1.3	72	980.5
2024-02-01 17:55:00	1.3	72	980.5
2024-02-01 18:00:00	1.3	72	980.5
2024-02-01 18:05:00	1.3	72	980.5
2024-02-01 18:10:00	1.3	72	980.4
2024-02-01 18:15:00	1.3	72	980.4
2024-02-01 18:20:00	1.3	71	980.2
2024-02-01 18:25:00	1.3	71	980.1
2024-02-01 18:30:00	1.3	71	980.0
2024-02-01 18:35:00	1.4	71	979.9
2024-02-01 18:40:00	1.3	71	979.9
2024-02-01 18:45:00	1.3	71	979.9
2024-02-01 18:50:00	1.3	71	979.8
2024-02-01 18:55:00	1.3	71	979.7
2024-02-01 19:00:00	1.3	72	979.6
2024-02-01 19:05:00	1.2	72	979.6
2024-02-01 19:10:00	1.2	72	979.6
2024-02-01 19:15:00	1.2	72	979.6
2024-02-01 19:20:00	1.2	72	979.6
2024-02-01 19:25:00	1.2	72	979.6
2024-02-01 19:30:00	1.2	72	979.5
2024-02-01 19:35:00	1.2	72	979.5
2024-02-01 19:40:00	1.2	72	979.4
2024-02-01 19:45:00	1.1	73	979.3
2024-02-01 19:50:00	1.1	73	979.3
2024-02-01 19:55:00	1.1	73	979.2
2024-02-01 20:00:00	1.1	72	979.2
2024-02-01 20:05:00	1.1	73	979.2
2024-02-01 20:10:00	1.1	73	979.2
2024-02-01 20:15:00	1.1	73	979.2
2024-02-01 20:20:00	1.1	73	979.1
2024-02-01 20:25:00	1.0	72	979.1
2024-02-01 20:30:00	1.1	73	979.1
2024-02-01 20:35:00	1.1	72	979.2
2024-02-01 20:40:00	1.0	73	979.2
2024-02-01 20:45:00	1.0	73	979.1
2024-02-01 20:50:00	0.9	73	979.0
2024-02-01 20:55:00	0.9	74	979.0
2024-02-01 21:00:00	0.8	75	979.0
2024-02-01 21:05:00	0.8	75	978.9
2024-02-01 21:10:00	0.7	76	978.8
2024-02-01 21:15:00	0.7	76	978.7
2024-02-01 21:20:00	0.7	77	978.7
2024-02-01 21:25:00	0.6	78	978.6
2024-02-01 21:30:00	0.5	78	978.5
2024-02-01 21:35:00	0.5	79	978.5
2024-02-01 21:40:00	0.5	79	978.5
2024-02-01 21:45:00	0.4	80	978.4
2024-02-01 21:50:00	0.4	80	978.3
2024-02-01 21:55:00	0.4	80	978.3
2024-02-01 22:00:00	0.4	80	978.2
2024-02-01 22:05:00	0.4	80	978.1
2024-02-01 22:10:00	0.4	80	978.1
2024-02-01 22:15:00	0.4	80	978.1
2024-02-01 22:20:00	0.4	80	978.0
2024-02-01 22:25:00	0.4	80	978.1
2024-02-01 22:30:00	0.4	79	978.1
2024-02-01 22:35:00	0.4	79	978.1
2024-02-01 22:40:00	0.5	79	978.1
2024-02-01 22:45:00	0.5	78	978.1
2024-02-01 22:50:00	0.5	78	978.1
2024-02-01 22:55:00	0.5	78	978.0
2024-02-01 23:00:00	0.5	78	977.9
2024-02-01 23:05:00	0.5	77	978.0
2024-02-01 23:10:00	0.5	77	977.9
2024-02-01 23:15:00	0.5	78	977.9
2024-02-01 23:20:00	0.5	78	977.8
2024-02-01 23:25:00	0.5	78	977.8
2024-02-01 23:30:00	0.5	78	977.8
2024-02-01 23:35:00	0.5	78	977.8
2024-02-01 23:40:00	0.3	78	977.8
2024-02-01 23:45:00	0.0	76	977.9
2024-02-01 23:50:00	-0.1	76	978.0
2024-02-01 23:55:00	0.0	77	977.9
2024-02-02 00:00:00	0.0	76	977.8
2024-02-02 00:05:00	0.0	74	977.8
2024-02-02 00:10:00	0.1	73	977.8
2024-02-02 00:15:00	0.2	72	977.8
2024-02-02 00:20:00	0.2	72	977.8
2024-02-02 00:25:00	0.3	72	977.8
2024-02-02 00:30:00	0.4	72	977.7
2024-02-02 00:35:00	0.4	71	977.7
2024-02-02 00:40:00	0.4	71	977.6
2024-02-02 00:45:00	0.4	71	977.6
2024-02-02 00:50:00	0.5	71	977.7
2024-02-02 00:55:00	0.4	71	977.6
2024-02-02 01:00:00	0.5	70	977.6
2024-02-02 01:05:00	0.4	71	977.6
2024-02-02 01:10:00	0.4	71	977.5
2024-02-02 01:15:00	0.4	70	977.4
2024-02-02 01:20:00	0.4	70	977.4
2024-02-02 01:25:00	0.4	70	977.4
2024-02-02 01:30:00	0.3	70	977.3
2024-02-02 01:35:00	0.3	69	977.2
2024-02-02 01:40:00	0.3	70	977.3
2024-02-02 01:45:00	0.3	70	977.3
2024-02-02 01:50:00	0.3	70	977.3
2024-02-02 01:55:00	0.3	70	977.2
2024-02-02 02:00:00	0.2	70	977.2
2024-02-02 02:05:00	0.2	71	977.1
2024-02-02 02:10:00	0.3	71	977.1
2024-02-02 02:15:00	0.2	71	977.0
2024-02-02 02:20:00	0.2	71	977.0
2024-02-02 02:25:00	0.2	71	977.1
2024-02-02 02:30:00	0.1	72	977.0
2024-02-02 02:35:00	0.2	72	977.0
2024-02-02 02:40:00	0.2	72	977.0
2024-02-02 02:45:00	0.2	72	977.0
2024-02-02 02:50:00	0.1	72	977.0
2024-02-02 02:55:00	0.2	72	977.1
2024-02-02 03:00:00	0.1	72	977.0
2024-02-02 03:05:00	0.1	72	977.0
2024-02-02 03:10:00	0.1	73	977.0
2024-02-02 03:15:00	0.1	73	976.9
2024-02-02 03:20:00	0.1	73	976.9
2024-02-02 03:25:00	0.1	73	976.9
2024-02-02 03:30:00	0.1	73	976.9
2024-02-02 03:35:00	0.1	73	976.8
2024-02-02 03:40:00	0.1	73	976.8
2024-02-02 03:45:00	0.1	73	976.8
2024-02-02 03:50:00	0.1	73	976.8
2024-02-02 03:55:00	0.1	73	976.8
2024-02-02 04:00:00	0.1	73	976.9
2024-02-02 04:05:00	0.2	73	976.9
2024-02-02 04:10:00	0.2	73	976.9
2024-02-02 04:15:00	0.2	74	976.9
2024-02-02 04:20:00	0.2	73	976.8
2024-02-02 04:25:00	0.2	73	976.8
2024-02-02 04:30:00	0.2	73	976.8
2024-02-02 04:35:00	0.3	73	976.8
2024-02-02 04:40:00	0.3	73	976.8
2024-02-02 04:45:00	0.3	73	976.8
2024-02-02 04:50:00	0.3	73	976.9
2024-02-02 04:55:00	0.3	74	976.9
2024-02-02 05:00:00	0.3	74	976.9
2024-02-02 05:05:00	0.3	74	976.9
2024-02-02 05:10:00	0.3	74	976.9
2024-02-02 05:15:00	0.4	73	976.9
2024-02-02 05:20:00	0.4	73	976.9
2024-02-02 05:25:00	0.4	73	977.0
2024-02-02 05:30:00	0.4	73	977.0
2024-02-02 05:35:00	0.4	73	977.0
2024-02-02 05:40:00	0.4	73	977.0
2024-02-02 05:45:00	0.4	74	977.0
2024-02-02 05:50:00	0.4	74	977.0
2024-02-02 05:55:00	0.4	74	976.9
2024-02-02 06:00:00	0.4	74	976.9
2024-02-02 06:05:00	0.4	75	976.9
2024-02-02 06:10:00	0.4	74	976.8
2024-02-02 06:15:00	0.4	74	976.9
2024-02-02 06:20:00	0.4	74	976.9
2024-02-02 06:25:00	0.5	73	976.9
2024-02-02 06:30:00	0.6	72	976.9
2024-02-02 06:35:00	0.7	72	976.9
2024-02-02 06:40:00	0.7	72	977.0
2024-02-02 06:45:00	0.7	73	977.1
2024-02-02 06:50:00	0.7	73	977.1
2024-02-02 06:55:00	0.6	72	977.0
2024-02-02 07:00:00	0.6	72	977.1
2024-02-02 07:05:00	0.7	72	977.1
2024-02-02 07:10:00	0.7	72	977.2
2024-02-02 07:15:00	0.7	72	977.2
2024-02-02 07:20:00	0.7	72	977.2
2024-02-02 07:25:00	0.6	72	977.3
2024-02-02 07:30:00	0.5	73	977.4
2024-02-02 07:35:00	0.5	74	977.4
2024-02-02 07:40:00	0.5	74	977.4
2024-02-02 07:45:00	0.5	73	977.5
2024-02-02 07:50:00	0.6	73	977.5
2024-02-02 07:55:00	0.6	72	977.6
2024-02-02 08:00:00	0.5	72	977.6
2024-02-02 08:05:00	0.5	72	977.6
2024-02-02 08:10:00	0.5	70	977.7
2024-02-02 08:15:00	0.5	69	977.7
2024-02-02 08:20:00	0.5	67	977.8
2024-02-02 08:25:00	0.6	67	977.7
2024-02-02 08:30:00	0.7	67	977.8
2024-02-02 08:35:00	0.6	65	977.9
2024-02-02 08:40:00	0.7	65	977.9
2024-02-02 08:45:00	0.7	65	978.0
2024-02-02 08:50:00	0.7	65	978.1
2024-02-02 08:55:00	0.7	64	978.1
2024-02-02 09:00:00	0.6	63	978.2
2024-02-02 09:05:00	0.6	63	978.2
2024-02-02 09:10:00	0.6	63	978.3
2024-02-02 09:15:00	0.5	61	978.4
2024-02-02 09:20:00	0.5	61	978.5
2024-02-02 09:25:00	0.4	59	978.5
2024-02-02 09:30:00	0.4	59	978.4
2024-02-02 09:35:00	0.4	59	978.5
2024-02-02 09:40:00	0.3	58	978.6
2024-02-02 09:45:00	0.3	57	978.6
2024-02-02 09:50:00	0.3	56	978.7
2024-02-02 09:55:00	0.3	55	978.7
2024-02-02 10:00:00	0.3	55	978.7
2024-02-02 10:05:00	0.3	55	978.7
2024-02-02 10:10:00	0.2	53	978.7
2024-02-02 10:15:00	0.3	53	978.6
2024-02-02 10:20:00	0.3	53	978.7
2024-02-02 10:25:00	0.4	54	978.7
2024-02-02 10:30:00	0.3	54	978.7
2024-02-02 10:35:00	0.3	55	978.8
2024-02-02 10:40:00	0.1	55	978.8
2024-02-02 10:45:00	0.1	55	978.9
2024-02-02 10:50:00	0.1	53	978.8
2024-02-02 10:55:00	0.1	52	978.9
2024-02-02 11:00:00	0.1	51	979.0
2024-02-02 11:05:00	0.3	51	979.1
2024-02-02 11:10:00	0.5	50	979.2
2024-02-02 11:15:00	0.4	48	979.2
2024-02-02 11:20:00	0.2	48	979.2
2024-02-02 11:25:00	0.0	48	979.1
2024-02-02 11:30:00	-0.1	48	979.2
2024-02-02 11:35:00	-0.1	48	979.3
2024-02-02 11:40:00	-0.1	48	979.4
2024-02-02 11:45:00	0.0	48	979.4
2024-02-02 11:50:00	-0.3	49	979.4
2024-02-02 11:55:00	-0.4	49	979.4
2024-02-02 12:00:00	-0.3	50	979.3
2024-02-02 12:05:00	-0.3	50	979.4
2024-02-02 12:10:00	-0.4	50	979.4
2024-02-02 12:15:00	-0.4	50	979.4
2024-02-02 12:20:00	-0.4	50	979.4
2024-02-02 12:25:00	-0.4	50	979.4
2024-02-02 12:30:00	-0.3	50	979.4
2024-02-02 12:35:00	-0.3	51	979.5
2024-02-02 12:40:00	-0.5	53	979.6
2024-02-02 12:45:00	-0.6	54	979.7
2024-02-02 12:50:00	-1.1	58	979.5
2024-02-02 12:55:00	-1.3	60	979.5
2024-02-02 13:00:00	-1.3	56	979.4
2024-02-02 13:05:00	-1.1	53	979.4
2024-02-02 13:10:00	-0.9	52	979.5
2024-02-02 13:15:00	-0.9	51	979.5
2024-02-02 13:20:00	-0.8	51	979.5
2024-02-02 13:25:00	-0.8	51	979.6
2024-02-02 13:30:00	-0.8	50	979.6
2024-02-02 13:35:00	-0.7	50	979.6
2024-02-02 13:40:00	-0.8	50	979.6
2024-02-02 13:45:00	-0.8	50	979.7
2024-02-02 13:50:00	-0.9	50	979.7
2024-02-02 13:55:00	-0.9	50	979.8
2024-02-02 14:00:00	-1.0	50	979.8
2024-02-02 14:05:00	-0.9	50	979.9
2024-02-02 14:10:00	-1.0	51	980.0
2024-02-02 14:15:00	-1.1	52	980.0
2024-02-02 14:20:00	-1.1	52	980.1
2024-02-02 14:25:00	-1.2	54	980.1
2024-02-02 14:30:00	-1.3	55	980.2
2024-02-02 14:35:00	-1.3	56	980.2
2024-02-02 14:40:00	-1.3	57	980.2
2024-02-02 14:45:00	-1.4	58	980.3
2024-02-02 14:50:00	-1.7	64	980.5
2024-02-02 14:55:00	-1.9	65	980.4
2024-02-02 15:00:00	-2.0	65	980.4
2024-02-02 15:05:00	-1.9	64	980.4
2024-02-02 15:10:00	-1.9	63	980.5
2024-02-02 15:15:00	-1.8	63	980.5
2024-02-02 15:20:00	-1.8	63	980.5
2024-02-02 15:25:00	-1.8	64	980.5
2024-02-02 15:30:00	-1.9	66	980.6
2024-02-02 15:35:00	-2.0	67	980.6
2024-02-02 15:40:00	-2.0	67	980.5
2024-02-02 15:45:00	-2.0	67	980.5
2024-02-02 15:50:00	-2.0	67	980.5
2024-02-02 15:55:00	-2.0	66	980.5
2024-02-02 16:00:00	-1.9	66	980.5
2024-02-02 16:05:00	-2.0	66	980.5
2024-02-02 16:10:00	-2.0	66	980.4
2024-02-02 16:15:00	-2.0	66	980.4
2024-02-02 16:20:00	-2.0	66	980.4
2024-02-02 16:25:00	-2.0	66	980.4
2024-02-02 16:30:00	-2.0	66	980.5
2024-02-02 16:35:00	-2.0	67	980.5
2024-02-02 16:40:00	-2.0	67	980.5
2024-02-02 16:45:00	-2.0	66	980.5
2024-02-02 16:50:00	-2.0	67	980.5
2024-02-02 16:55:00	-2.0	67	980.4
2024-02-02 17:00:00	-2.1	68	980.4
2024-02-02 17:05:00	-2.1	69	980.4
2024-02-02 17:10:00	-2.1	69	980.4
2024-02-02 17:15:00	-2.1	70	980.4
2024-02-02 17:20:00	-2.2	70	980.3
2024-02-02 17:25:00	-2.3	72	980.2
2024-02-02 17:30:00	-2.3	73	980.2
2024-02-02 17:35:00	-2.3	73	980.3
2024-02-02 17:40:00	-2.2	72	980.1
2024-02-02 17:45:00	-2.2	71	980.1
2024-02-02 17:50:00	-2.2	71	980.1
2024-02-02 17:55:00	-2.2	69	980.2
2024-02-02 18:00:00	-2.1	69	980.1
2024-02-02 18:05:00	-2.0	69	980.1
2024-02-02 18:10:00	-2.0	68	980.1
2024-02-02 18:15:00	-2.1	67	980.1
2024-02-02 18:20:00	-2.0	67	980.1
2024-02-02 18:25:00	-2.0	67	980.0
2024-02-02 18:30:00	-2.0	66	980.0
2024-02-02 18:35:00	-1.9	64	980.0
2024-02-02 18:40:00	-1.9	64	980.0
2024-02-02 18:45:00	-1.9	63	980.0
2024-02-02 18:50:00	-1.9	63	979.9
2024-02-02 18:55:00	-1.9	63	980.0
2024-02-02 19:00:00	-1.9	62	979.9
2024-02-02 19:05:00	-1.9	62	980.0
2024-02-02 19:10:00	-1.9	61	980.0
2024-02-02 19:15:00	-1.9	61	980.0
2024-02-02 19:20:00	-1.9	61	980.1
2024-02-02 19:25:00	-1.9	61	980.1
2024-02-02 19:30:00	-2.0	61	980.0
2024-02-02 19:35:00	-2.0	61	980.1
2024-02-02 19:40:00	-2.0	61	980.0
2024-02-02 19:45:00	-2.0	62	980.0
2024-02-02 19:50:00	-2.1	62	980.0
2024-02-02 19:55:00	-2.1	62	980.1
2024-02-02 20:00:00	-2.2	62	979.9
2024-02-02 20:05:00	-2.2	62	980.0
2024-02-02 20:10:00	-2.2	62	980.0
2024-02-02 20:15:00	-2.2	62	979.9
2024-02-02 20:20:00	-2.2	62	979.9
2024-02-02 20:25:00	-2.3	62	979.9
2024-02-02 20:30:00	-2.3	62	979.9
2024-02-02 20:35:00	-2.2	62	979.9
2024-02-02 20:40:00	-2.3	62	979.9
2024-02-02 20:45:00	-2.3	62	979.9
2024-02-02 20:50:00	-2.3	62	979.9
2024-02-02 20:55:00	-2.4	62	979.9
2024-02-02 21:00:00	-2.4	62	979.9
2024-02-02 21:05:00	-2.3	61	979.9
2024-02-02 21:10:00	-2.4	61	980.0
2024-02-02 21:15:00	-2.4	61	980.1
2024-02-02 21:20:00	-2.3	60	980.0
2024-02-02 21:25:00	-2.4	61	980.0
2024-02-02 21:30:00	-2.4	60	980.0
