theta,phi,X0,Y0,Ne,s,r,rho,mask,worked_clusters,worked_stations,X0_opt,Y0_opt,Ne_opt,s_opt,loss
30.0,134.90955,-3.6651998,29.011417,538504.75,1.350175,"[32.36665482491523, 40.37704289799846, 50.20264114983904, 43.55657391573636, 15.861337898206806, 27.165642705736204, 30.03005842066457, 19.36464578924677, 25.612279211578755, 21.96786642803061, 45.435575546488494, 46.404906171837276, 41.06902569935232, 28.997867941106104, 37.82439614497438, 47.12522448841528, 43.72606789557236, 31.329783982387642, 25.502073378708765, 38.820842862756166, 79.54025368530388, 80.23702999626514, 93.6753570509468, 92.9053358597573, 22.493800563788444, 34.7409601857626, 25.74872507138061, 12.56886868689801, 57.53673441745194, 49.252622359974026, 61.34710203024989, 67.99375025771474, 59.80428774522637, 65.09107437686144, 77.01790571098797, 72.33086240686032]","[34.20343922405708, 17.073593488553673, 13.867538149763897, 19.880966442387276, 44.835701221373014, 25.976515397792905, 22.71087431326145, 59.53451482261099, 106.50453334901391, 105.16571417087461, 22.581998894854287, 21.06034464952422, 27.07043798958383, 62.08840812124856, 27.96285036133557, 24.88486941267804, 20.106253100604544, 28.786766819837613, 68.5383808322069, 28.115478957571632, 7.546397244058004, 1.647782580154698, 1.5765145057585177, 3.6033664534731606, 28.033928173344307, 12.985550775760558, 18.26267998392989, 58.34963845043647, 13.193850110216838, 16.957588312102526, 7.342068887338404, 10.256922099648452, 11.169637848691242, 6.445306103403975, 5.957369033883257, 4.984893813365843]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",0.6885631898310356,23.35510669974488,502331.03845037584,1.1327947089134633,0.0954155271874816
30.0,199.42938,15.849366,-50.02892,798192.3,1.3277503,"[67.49297642855981, 73.8332845752213, 63.49620681476852, 56.22347366970347, 96.13813106584558, 100.99020237359323, 89.28674868082285, 83.9106996453389, 65.18157355808704, 67.2072902265211, 42.844569006803376, 40.254365652978294, 62.29143151685754, 60.42942249868424, 45.846753186852006, 48.593172805262945, 94.909084228647, 94.18743023379679, 77.45835654598248, 78.41514236916503, 8.60993424383972, 15.953426263502662, 24.014355838881247, 20.44956054255681, 106.62889338514168, 120.3619457232185, 109.86020243165912, 95.96037037189085, 39.55942311143564, 34.06395504867624, 20.3654723049935, 29.446484060841943, 42.366413649992715, 51.08944145478361, 44.5589728932136, 34.57608378556769]","[11.886414231323613, 10.374634004220729, 7.8479880239905375, 16.032694316491845, 2.2341752561127266, 2.820517958664312, 6.972360901716278, 5.106350997599159, 17.47283266811836, 10.241922081970586, 28.520665517667442, 44.78650267531231, 14.391259449284249, 10.433293697310656, 24.819531091829624, 20.686383654431598, 3.6476614271722183, 4.658993787881804, 4.950982041475249, 6.301561506783089, 105.20418678841939, 58.60283316635504, 34.82203948788526, 56.89385460644233, 4.459492317060144, 1.181856433792812, 2.4099773386629613, 2.32573126147433, 36.03463638119581, 47.20827428306021, 157.36417072575264, 85.82375689250667, 20.706870206972447, 13.621052590812125, 14.761011774947002, 25.081180944675346]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",17.824571912386446,-41.70045870811512,680579.99302964,1.1707148327670254,0.06617730549819593
30.0,196.73715,38.828835,-53.26873,2364242.0,1.2130182,"[81.98919648192614, 89.63760329118666, 80.62174205379985, 72.17680124255332, 108.17378788043005, 114.31257189379808, 103.5338782016343, 96.82853482703456, 72.45561296466072, 77.29820411718808, 55.35608816748405, 48.843013191597215, 64.04231089901664, 66.32515407800551, 51.938837731336754, 49.27316338921214, 98.14430589323135, 99.97475460604976, 83.25594502685814, 81.19021294477939, 27.03761224200949, 35.41653057310233, 38.06521047954149, 30.716859687667423, 117.01419729015049, 131.56788261798465, 121.53671455936602, 106.8363528792431, 36.46935415554405, 38.34896758488237, 23.923717064980007, 21.607124199506956, 60.78326317876091, 70.15952141715495, 64.66993944458211, 54.553640758519734]","[15.782987199178555, 8.936738095632412, 12.25314925356609, 14.389548359847648, 9.609184614041956, 6.897456762267322, 8.491710191819724, 7.667405576240725, 24.45311662627429, 25.276210249924077, 32.41066816376477, 47.258609678687115, 21.98235000052103, 18.399817187611646, 39.22581091159727, 51.73902395294934, 9.675719389101353, 8.373598499995905, 15.881957077398532, 11.828828148725556, 83.4024882898098, 59.98370124072563, 39.00229058614591, 66.59513566552138, 5.433257396628217, 3.3241041549822175, 0.7476952017807379, 6.802086423083048, 96.39256756480145, 75.71918208424637, 170.3872796965808, 300.8219323507169, 24.124216742631862, 20.517139900021434, 17.906142444145388, 33.41070035608803]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",37.95404341895791,-42.40979109751616,1374308.0269146843,1.2523463717613788,0.12339811935627812
30.0,121.7699,31.714155,-33.316467,668454.7,1.339161,"[56.575993647164715, 66.86708522608252, 63.881370414824374, 52.67138895215567, 73.2644070716116, 80.943260242471, 74.03501123252839, 65.27522202655811, 36.45383040125048, 43.30101788148073, 32.36995083063905, 20.644082095688663, 40.0290630699337, 38.66578598234569, 25.660172634689598, 26.82996152423537, 71.6065034739629, 70.14767707083777, 54.649596172950694, 56.33407036562547, 33.7304816567975, 41.41984917046342, 50.55830995269444, 44.109001681420764, 83.0298131634937, 96.17216257263797, 87.6055460828414, 74.28606291091984, 18.54693998233227, 13.862214587508236, 3.8638000515020767, 10.988362463692406, 51.70238626094144, 63.17983830085548, 65.55192212378819, 54.23879563217206]","[10.2100059753511, 4.758586970771231, 6.59289810715652, 16.301237955325988, 4.904042293385761, 2.8375070996400784, 6.308921226641027, 3.788265513210762, 17.66128947095173, 17.6538752346504, 25.36749258273985, 48.652108122662796, 19.09859151375003, 14.493440709462979, 30.920473540701515, 33.37401006279922, 8.733872233367547, 6.222123779901644, 9.690082654720397, 7.5236028287468875, 36.68194282345655, 20.36093647887067, 14.507584455536632, 22.421284419734302, 5.283131832029761, 2.3346192589620265, 4.893301100265688, 3.745842997620745, 61.34643787290991, 68.48871998670623, 158.3296147788443, 207.24587324188974, 14.72269907230284, 9.036061967291483, 8.422980221306405, 10.49475626247685]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",37.0561054779517,-44.749527906642506,795859.9815563157,1.0553883783603943,0.057284939980553916
30.0,250.29514,-4.303916,20.702797,463827.72,1.4039047,"[19.438248132712555, 30.91187166272165, 34.70053147093815, 25.5361086528289, 28.592364654014407, 38.16239938820548, 32.53680652726961, 21.105986080337157, 14.025784883859332, 1.7106347495044576, 20.881305532523534, 26.14180265289169, 42.90589599004894, 28.518410181578275, 35.26347271264988, 47.9839199463334, 45.437498743095574, 33.777321673300555, 27.648513232661266, 41.36284535306553, 68.9131330090127, 67.01167820698308, 79.70295687835002, 81.43107712424825, 30.370688613701258, 43.4040729720285, 34.58713843930491, 20.82420416076176, 58.484556689329175, 46.65181876982072, 57.41169421292646, 67.53145270873192, 38.905271660083514, 44.88350513714084, 54.47476775968742, 49.91084601447493]","[31.19726297332019, 19.476332315584507, 12.295017882091242, 25.878798670885033, 43.993958612767656, 19.554059679915262, 24.18855341469369, 51.84792309272579, 110.78678689351895, 157.78406654916157, 31.14922744471852, 27.654290199279778, 13.547986018948437, 22.38572225338075, 20.847701444858455, 13.290411088524792, 19.02454509967711, 37.668126385386394, 42.56324942519024, 16.862020259950217, 6.178334718797264, 3.6815870098951384, 3.911950602764036, 3.526379785886625, 32.30766261496195, 14.458022466519981, 28.651158984114485, 84.28039201876011, 6.9891955794357665, 13.54631418135108, 5.537507010669243, 6.749731011506988, 13.603063618264546, 10.653636804441126, 7.012877522445306, 7.161321436486593]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",-1.5091034823194887,25.68285501691866,515022.19828863075,1.0533618691583588,0.028442428471214184
30.0,259.30017,22.876616,-51.54336,773883.25,1.3175666,"[74.55533334186812, 83.19097363644974, 75.51710612491406, 65.99502157948537, 97.4186255928956, 104.34448610568523, 95.07892435301211, 87.50639181530478, 67.1230481917653, 71.80410694963786, 52.17891747802201, 45.85957344738608, 57.10308527640747, 55.79315062447654, 42.769459886967134, 44.61946102926519, 85.97289456073793, 85.3331478365707, 70.6191979684342, 71.17612636713247, 15.838872019404453, 25.3558969512527, 29.011065715631823, 21.540350815634046, 99.12122077120387, 112.2578041877264, 103.52971285835629, 90.08468077724267, 36.30494241411318, 31.58488671953335, 18.473301459962844, 26.235234680263243, 55.72261487148202, 66.25710568901957, 61.59434445758398, 50.23620440789953]","[9.782424060309804, 7.617110886224886, 7.830346502908846, 12.47065823252608, 7.619088015905239, 2.875699139222866, 5.231375011002145, 7.632107269473192, 12.641566555674483, 8.835791087732082, 19.35683372544079, 32.72891916879793, 15.047100985922462, 17.794441886064483, 31.60961081341999, 31.833468413934472, 4.638353862413545, 5.734942308286341, 7.510625734561827, 9.262317564429305, 76.94594453020792, 39.85376765088337, 25.1751324025596, 37.49945105575934, 6.199662278338176, 1.8739173325096687, 5.594921548192094, 2.637212051124107, 40.41633664107904, 55.51076516872499, 315.61846849395005, 77.07711545432485, 13.138989122902473, 9.877369171235618, 9.75666467736407, 18.092373522316535]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",22.443937379986288,-41.53040088550918,624101.3445146976,1.2156084975709551,0.07825695631196355
30.0,30.641846,14.198912,53.05017,1436434.2,1.2572308,"[59.55993867054056, 66.60407122451491, 75.36124557764201, 69.46980950387383, 42.590050180354126, 52.792973928720066, 57.04342401085248, 48.12711925454319, 44.85400354584716, 48.84602642087501, 70.55176631056652, 68.39224846388522, 48.1097190099331, 42.716882868836976, 57.00452394267763, 61.567390608544265, 22.428034970629184, 11.18414701121475, 26.14379137084457, 33.43082266300939, 105.45693994533711, 105.39920662428362, 119.15263700657239, 119.3441275573275, 21.902183296709513, 34.707147389353295, 31.653710774741064, 23.066000917214705, 75.2152798083639, 70.3262944739422, 84.98978466318937, 89.42149769435656, 84.32936296884478, 88.76982972595337, 100.01443703366745, 96.29187109866565]","[24.07219497168936, 22.30627507698245, 12.47997545614475, 22.490702024320274, 64.63532913021925, 41.336373585026436, 29.054679521700226, 40.17059686707287, 65.70590996160739, 51.99096261001214, 24.304541145882954, 16.22515626069976, 8.372080762211867, 38.508045964124726, 19.133258156660123, 5.915333948484281, 18.728743239146905, 243.863524460211, 88.49762125713067, 10.866558406411146, 3.9755887374645327, 3.3844571288039043, 3.926308780181698, 5.940344638940764, 246.2967663276486, 68.32904931975573, 99.19953927761169, 299.00702034554826, 8.316361322635556, 12.205863871225494, 7.516789000208784, 6.578447615228048, 12.046896829837705, 9.188805411501628, 8.936197292513963, 6.308574502061052]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",0.7564644425945335,47.94926227136803,964247.3525423913,1.2688573623760706,0.17796977493885469
30.0,4.485718,-25.594254,-25.71834,339431.44,1.3837352,"[31.6620809539973, 35.29456877050825, 24.3014855941738, 18.80550305092812, 62.852954875715696, 64.87474706496774, 52.19749139984817, 49.72567943805017, 41.60260895435015, 38.06003697797195, 14.106860683159967, 22.23448455372756, 63.72594622513075, 53.77682501456078, 45.34391143968069, 56.90199405284554, 88.15427298824589, 81.49326600502869, 67.21812815203289, 75.45491801718066, 41.36283337743661, 36.156551527359134, 49.020058321607486, 53.01175159568979, 80.06895625003575, 90.35266289768673, 79.27244392555544, 69.16229272985403, 57.7635867996473, 44.94350714066289, 44.890978959943794, 57.58372032370929, 5.13439088403451, 15.412827983250727, 20.796994906755813, 15.088085554175104]","[12.220766486191167, 17.262605632223732, 34.339855356914235, 48.66768674152653, 3.2529750975166873, 5.276804653609671, 5.134087510225249, 7.430369534143587, 15.145828084247867, 10.228479780801912, 43.538930939465025, 22.04613860060529, 1.0628287748592655, 3.406978598455103, 6.798598097591864, 2.986621565935088, 1.0128704512991555, 5.580935172918365, 2.197623616311608, 1.1459000226927967, 5.796004359315081, 7.47717880621189, 5.894284059361714, 7.059496350404693, 4.261027022105891, 1.2027737570971977, 1.5821476898542264, 3.995610083021768, 4.31947664516728, 4.35991149123122, 7.255118067671612, 6.792687061356334, 208.25323244420494, 183.21772319514574, 72.36911610859195, 60.93226409539943]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",-31.29721259644927,-24.45704875134092,302653.58251005877,1.0649787964792952,0.1969197542845048
30.0,32.47821,30.18728,-16.80685,331601.0,1.3893701,"[60.59337603056687, 71.25952153157137, 67.45730285791845, 56.398138318860575, 78.38340429927955, 87.39325417191998, 79.62236624741708, 69.87648308779956, 39.643586306813255, 50.03224640372945, 41.39653878581573, 29.30029456315273, 25.677473899456896, 28.19055838544723, 15.021363294214636, 12.005914262021843, 59.07261078848512, 60.9859674483679, 44.620434659685756, 42.817497820604046, 41.724920536103724, 46.1188833860953, 57.22317694570152, 54.05250897782356, 80.81268234849536, 96.01697992827827, 86.78330960676972, 71.42407477957136, 9.719621145488443, 4.0397942464385945, 15.499842211042818, 19.321316934813144, 54.80872875539491, 65.3710177253297, 67.36524570755066, 57.50918516806119]","[5.487110556625738, 2.380419795106097, 7.9425856834504645, 12.502455129856017, 3.4423724907200506, 2.00112818217859, 5.853506123147359, 10.44395057166495, 18.83618569955593, 12.68552425431042, 23.300913775839454, 41.972547042660594, 5.425293271134539, 18.437770808615333, 60.08308108259991, 7.360282467632759, 0.42768195271492, 6.615717963474552, 5.73744097860848, 1.1545012636882501, 16.912146312434498, 13.429792915902485, 3.8683890569500807, 8.215475373151824, 2.0515037382521277, 2.4731680750846863, 1.1350909566007008, 5.047496135641889, 44.17306330145858, 189.83746737968627, 88.60386871710055, 44.58919094830024, 9.359214364028558, 7.381363612849537, 8.992334691489614, 8.300092162155522]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",17.249382358699386,-23.981504677392607,300014.3078755018,1.1366591532720216,0.47792810053350226
30.0,92.55826,-24.591187,13.879608,612461.5,1.2749852,"[12.595196683078155, 18.007049498549087, 27.32179411103025, 24.02624439972365, 14.667071217081547, 19.29114460709237, 13.086302749191628, 3.2589685709119722, 32.96855587212283, 20.662517904909887, 36.56392879409911, 44.602487996945776, 62.10394388734365, 47.229895389112784, 49.80978408886885, 64.07341536604287, 67.74722334049967, 54.865716780617355, 49.169314606771316, 63.26463647472641, 68.84546364415705, 65.20645566026604, 77.04677397573703, 80.14475076020503, 37.31823588733833, 44.168319801297514, 34.47119187666791, 28.754883694984738, 72.09117166676629, 58.306044832316736, 65.54377234687975, 78.18143378273278, 39.668662770376386, 41.68379979697638, 53.229659173908544, 51.64802596787576]","[1022.7226629489804, 185.43856318404033, 88.5580283839528, 151.5398490719679, 64.52283626649438, 50.0920691141268, 100.49552452273485, 192.23200402608728, 46.42778198893477, 100.99677341740305, 49.35037217489102, 21.669073802668873, 6.257387196145406, 12.089929929593712, 16.332196026313593, 7.229860236005084, 9.943090560959606, 10.230313713957623, 11.581865025729668, 4.309610986128086, 6.077223071237889, 8.018983573448367, 6.617234974372677, 9.54273052331878, 18.41947654398476, 11.107292117142094, 10.208739013206667, 26.39877214664366, 4.464043349754519, 5.993334985360867, 12.603665270456451, 5.426945482812276, 47.68728919145537, 28.781370418827706, 19.38932261815885, 19.907954262524115]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",-24.34963469725027,8.660366930210696,608730.5136209392,1.0206822218389056,0.08841200911367814
30.0,228.20999,-19.160028,14.820692,730144.2,1.3695211,"[3.9227338683032764, 13.289395971526845, 19.308053496044643, 15.866701605734344, 25.716084175124934, 30.30262064764092, 19.98878363183985, 13.520027092930588, 30.40353476962507, 18.120055967032883, 27.503605229764744, 37.8990234885733, 54.792631714055474, 40.67105747932215, 45.51386535929148, 58.90597278015, 57.62120605687149, 46.25246543917101, 40.737959136609724, 53.58790118178809, 73.11783730346488, 69.20868117519075, 82.25203524672513, 85.76616768234302, 36.27386164979146, 46.56534342683227, 36.38318772412822, 26.512189377304125, 68.76040003881337, 55.944669957923814, 65.68584144921638, 77.26843553157413, 33.156438567186235, 34.12057098135974, 46.19938874244359, 45.927447357433714]","[156.29090332403413, 73.8435198621052, 45.50201718400164, 72.18941246590963, 84.72036152351193, 41.68409836001512, 77.89760101132275, 225.51241153623997, 53.31119095406881, 195.01746573099274, 51.2274649085068, 32.57326672716838, 15.026660954079976, 26.88378531758378, 20.69834965031321, 9.679867727000538, 11.644298710474152, 32.78839878919648, 26.31723880767822, 13.637707000825461, 5.005875011769736, 5.083358142434096, 5.240931743528784, 8.119028515932037, 44.33595843431426, 19.21583966511052, 33.84033645071634, 88.42354867516494, 8.43856320148561, 7.5249293955360965, 10.482235652644459, 4.614287760199569, 21.59563651899012, 19.909890686593403, 16.430273288633764, 18.557709891621656]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",-16.59536059792331,18.762906718697636,733650.8867783839,1.155312486974739,0.04656138912233969
30.0,107.726135,3.0305018,24.457508,937060.0,1.3206201,"[35.371077786505616, 45.53637140260815, 52.80514020976917, 44.073658380516775, 26.25998975899868, 38.15979049960674, 39.1029344038147, 27.184728017109666, 19.65185524485973, 20.733033855725427, 42.39364168845859, 41.286996493723244, 35.909859444090436, 22.766554537243703, 31.47397838726142, 41.611455049837, 39.83895221535242, 27.862020612087463, 20.429422093556223, 34.54452941986578, 71.55450340778798, 72.5468066925976, 85.15157520816847, 84.20381062336686, 27.066683561538007, 40.62507962018462, 32.959926720917124, 18.841390123706557, 52.01338530473469, 42.8465001388838, 54.516447232530304, 61.95369046166479, 57.7328296026267, 64.67586521742155, 74.86249910240315, 68.79276740375651]","[48.99410503666575, 37.57937070800036, 26.033049676476452, 31.886978847224533, 74.42625557504049, 28.101130229670822, 34.584833354484736, 57.16741957315584, 339.65392229033677, 221.96590609666777, 50.57076128517708, 53.592071300599635, 47.01294840835943, 148.687886028755, 83.87759255199896, 33.18745624728319, 30.790532507547514, 45.89858287718237, 106.146126258664, 41.7198029960074, 8.179411655519065, 10.072704495453252, 5.46741049464156, 3.5326597167224416, 28.107518103064557, 18.267474523404747, 34.50095072025206, 57.00658007365901, 18.394273955647535, 49.52808124263112, 14.804449023270024, 19.98563946747198, 16.77543506389711, 16.944434584640874, 9.9088389699052, 13.132250890499206]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",3.1398595972550494,19.59680477892988,847363.1873907398,1.0884424845742635,0.09452820258794445
30.0,105.22281,-8.206706,0.19268492,410763.66,1.346881,"[15.351600983518948, 27.491460604175018, 30.792072717415508, 20.18808605457433, 30.058661375466848, 37.07865679231413, 30.498807550216643, 20.93775121291523, 17.547793254634175, 4.691147519048791, 20.12630094423136, 25.46036057509261, 46.89224714929597, 32.43206659857273, 30.84346438621402, 45.53198186544903, 61.91606545460147, 51.652958822814306, 40.63317738160177, 52.90821800945711, 51.453977788013916, 50.285594699202214, 62.806535194666736, 63.61889856780194, 46.256887070840335, 56.8402502737036, 47.254556776517816, 36.50399055681225, 51.766926904444844, 37.65638649369189, 44.283195789806676, 56.704798469991296, 32.860209544761695, 40.36620309816666, 49.99024088304957, 43.930956908825195]","[62.23846063381288, 26.223589734333313, 24.64020252227783, 57.23852646060106, 18.577790841823667, 9.884419964581001, 15.540883308503684, 25.610865616216888, 81.9227521012469, 120.19221375628214, 117.92364353086889, 68.53724689018435, 13.704824738386199, 23.649618393037375, 25.705171794426146, 10.987871303790952, 7.687312800709793, 5.947886443719631, 9.663752666333826, 7.690383166801638, 11.075374556750786, 9.392830656795967, 9.841498805255425, 7.511379515252462, 7.216904221511468, 4.974125362024075, 7.7632040512271026, 9.13912057876587, 9.030243245566762, 16.795521829186416, 12.90882796776004, 9.932458400726318, 33.512164906757626, 16.742389376570536, 11.791245239536936, 10.57553436697983]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",-6.249624347708479,-2.4414221101868367,402458.75938651327,1.0661486486745038,0.0685146216931905
30.0,117.642975,17.817368,5.261491,581082.4,1.3846937,"[39.86155639180832, 51.71612269369612, 55.374423393416315, 44.130302163611475, 43.16765241964405, 53.57133575536926, 50.93393791423124, 39.42834898458083, 6.728458490676096, 19.584727415043446, 32.77719334962121, 25.820450378902517, 20.582076279189117, 6.856896986931666, 10.265536592957627, 20.944842737912875, 42.28874574169164, 36.472843251515584, 21.316143448649164, 29.564238593775823, 57.98646409387626, 61.455875942709675, 73.79548933558532, 70.73751896798397, 47.64374253001026, 61.2593152029456, 53.53328303869704, 39.66830645742137, 30.319736144238583, 21.969988494627426, 34.852733423196575, 40.31470606205465, 53.93476887691196, 63.5561080181542, 71.76049394620028, 63.13844198322776]","[18.1124210357666, 11.628699738804885, 7.722238215004524, 16.181768440618747, 7.714211940765379, 12.356037046851181, 10.064497226622045, 23.356831655269715, 159.49769136382312, 63.543215030577116, 35.90354977584466, 77.65000040938213, 65.58746244849227, 134.7937118716356, 1564.5374205054304, 95.60448948929948, 13.413222824654927, 22.06993975290438, 45.63239144115913, 21.600495024425225, 7.505542621379944, 9.654686218354758, 7.96182780731015, 5.500577935358373, 10.661573671713107, 7.9741354395703565, 6.6331523220713535, 10.45193686717894, 56.05486544167123, 143.26082787862637, 42.57436787209859, 29.81287967867967, 15.536223969808438, 9.193728609782893, 3.9081006515316847, 8.748270389510363]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",19.877549895344,-2.430324430213595,617599.6875753843,0.9695880000944153,0.07052260785761627
