theta,phi,X0,Y0,Ne,s,r,rho,mask,worked_clusters,worked_stations,X0_opt,Y0_opt,Ne_opt,s_opt,loss
30.0,177.21344,-32.206844,8.621004,22916.736,1.3684032,"[11.940245037091291, 3.191098177443416, 16.264321123924447, 19.823939365168417, 30.811356781106213, 28.418296501893646, 15.236639867315995, 19.234588933309713, 42.70390930076113, 31.19106090345601, 37.571342193904684, 47.47791971008132, 61.87635365194895, 48.81909979893826, 50.138158069869995, 62.84797589198788, 71.89444100937332, 61.41236912096012, 52.87778424027679, 64.42006112066693, 73.14252780529822, 69.69306103808978, 83.16265805918005, 86.06800413134278, 49.51518672139165, 57.1245146154771, 46.28959195432835, 39.670426725753195, 70.27242174440596, 58.04968085928763, 66.03687568298767, 77.16399865210644, 36.28944762213161, 34.65387129139504, 48.44693177063362, 49.59600102370535]","[14.58893752679592, 7.028453960651304, 1.125535496124407, 4.025307370395194, 0.728121981388185, 4.1478174488718915, 1.5804918437469295, 2.076840800483052, 0.9365189002781379, 2.2807104921922448, 1.6449339142659816, 0.5412289373031476, 0.517274639228495, 0.3020091936355684, 0.423254808638154, 1.319004449902511, 0.3662188196691071, 0.4491157738900766, 2.246669334609334, 0.6647489783240527, 0.8936459880049634, 0.5370285362005234]","[True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True]","[1, 2, 3, 4, 5, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 17, 18, 19, 32, 33, 34, 35]",-28.831740363975506,6.922812683000039,26075.501467638358,1.4208826898593183,0.3041200345356414
30.0,110.082306,-3.8987074,49.015244,85503.95,1.350757,"[49.020263287314734, 55.703479170942245, 65.72274678755586, 59.9459299261002, 25.710605256224177, 36.03892880844522, 43.222947304741275, 34.704184979384145, 41.7544310446963, 40.673266015888814, 62.990967867462494, 63.26576607281576, 51.60420982164384, 41.83254490569929, 52.66226350330579, 60.42516591351638, 40.836729497809046, 26.693349180338945, 31.435734731103995, 43.455383673728306, 93.36757104588355, 93.73026436208568, 106.41450569104137, 106.00901839465827, 6.183172209112005, 20.384277908872587, 16.40768117646131, 8.579329005592832, 71.69160775966171, 64.29202620945341, 76.42892017683211, 82.76853639401868, 75.30924560967524, 80.05028278100136, 91.43381337217424, 87.17432417600854]","[3.3470628465094214, 1.2550503015518188, 1.6787535533672424, 0.9753586860691627, 7.3921949398226845, 6.324697558472796, 4.094684269370101, 5.509731246203911, 2.368441078721023, 7.364355209397106, 2.4899600482568505, 2.1871150266833417, 2.687795678289925, 2.210986141751452, 1.0509645430053152, 1.3018364949924188, 2.4101009092679835, 6.956518423266527, 8.18134226450106, 1.695351448000931, 1.645538319901722, 1.5452451458791405, 0.5579452234797361, 13.057083618350143, 5.124691056042183, 5.842028231155581, 22.242880449062437, 1.1060379627274302, 1.0577310330984067, 0.9223649778017182, 0.3124979301923659, 0.7018919852448672, 0.38663366037171054, 0.4270023143872982]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, False, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35]",-4.671749388261306,43.08573584065786,74616.61513820058,1.362175785828693,0.23378563693976878
30.0,22.674805,-4.4864225,30.085943,55079.316,1.3189628,"[33.60360147667457, 41.32675765124835, 49.62804885372695, 43.737890274427876, 24.775147661523636, 35.51093546174822, 34.880308989030944, 24.457637617806814, 21.199657974033535, 22.580769622464803, 45.99158387558462, 45.98681943327271, 42.349133240930236, 31.24819820747727, 42.72484455426858, 51.821621483455026, 37.74442408189514, 26.6050787754535, 23.75839293551649, 36.67194164124422, 86.46656326343141, 85.13893412570691, 99.24472536848187, 100.51347000845293, 23.900100876755168, 38.16639420983777, 28.39940141140764, 13.445511775255952, 64.4754629589759, 55.9806309258138, 69.56435682257207, 76.80313290199793, 59.517332657023175, 63.45208099729975, 75.25397306694764, 72.17728069548663]","[3.2565971700156604, 2.225668510285819, 1.7665412004401044, 2.100933434032812, 5.08745014667511, 2.7176450665404155, 3.152693917111652, 12.405892697776235, 11.260034107580417, 6.156464902366079, 0.9628179960134552, 0.6255050439660141, 3.585608994088522, 1.651334689884651, 2.1662715731597526, 1.262622908121202, 0.413315870412966, 0.4178392360123192, 0.8383860311857083, 0.8512804420982918, 1.4055547554318497, 1.0131296769874851, 4.638319698775686, 5.518415715636276, 0.6590740437187799, 0.3070665477979474, 0.7422198882190192, 0.8532655675236771, 1.0434118349377701]","[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, False, True, True, True, True, True, True, False, True, True, True, True, True, False, True, False, False, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 30, 33, 34, 35]",-15.34341558827106,24.299677531015526,56604.774462281166,1.5165202118503038,0.2926072123734672
30.0,179.6726,15.027286,37.363663,56633.7,1.3964449,"[43.079363561025474, 50.90717153447874, 59.99610705853173, 53.510394594911894, 29.317984696093234, 39.926833888936656, 42.093605101849214, 32.199406346363766, 24.821728001865665, 26.717508143695053, 51.0513912192641, 50.07567468807764, 33.64315253270791, 27.535029057481392, 42.03610326411252, 46.23862452600877, 21.875085236042853, 11.228828344772802, 11.834718123070747, 21.955504709685563, 93.73819810227339, 94.65402595319006, 108.88906325428292, 108.08941852228584, 26.371726539772638, 41.089102301031275, 34.5983666860194, 21.369133961918546, 59.59106090989091, 55.38079512965084, 70.41482936948907, 73.84501161155217, 69.79854698317455, 74.78124094551552, 86.7539953205888, 82.49193426037972]","[1.8191299423938843, 1.8603214766921063, 1.9409293081702252, 0.5028363680694161, 3.925360194066675, 3.605262171931382, 1.3023534017365153, 3.475361117502538, 5.165817170608333, 1.4286432869550656, 0.31626383524115487, 0.5847413274573116, 3.525256747152747, 4.944011569023132, 0.8651387037300481, 0.4151637961224811, 12.096727766641754, 18.272700833111273, 15.113406065033702, 5.94843269848242, 0.41340227897574255, 0.4130455142841106, 1.0655161629362804, 1.7016902565956114, 1.7856761086277846, 3.227840473012226, 0.6197402935202528, 0.7207161497052123, 2.199204229727024, 0.5607639507549564, 0.4531310008066456]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, False, True, False, True, True, False]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 25, 26, 27, 28, 29, 31, 33, 34]",23.33192944179534,39.90287196648413,68924.76099751549,1.444361166498756,0.3821873704557471
30.0,132.97418,33.20909,12.955807,92364.26,1.2758511,"[53.57028515272462, 64.88758276374485, 69.64746408736941, 58.90519789812903, 51.54054987364293, 62.45779628139733, 61.823823548864375, 50.37174956604153, 20.834224723021777, 32.88750188484267, 46.792510074591085, 38.18178491270441, 5.512310151533377, 9.938225704741424, 20.20435458579414, 16.91194240604886, 30.627033905194278, 29.836924551392862, 15.251715846000883, 15.157172633374355, 72.49187124116754, 77.14947467671468, 89.4439942428807, 85.25741616511812, 50.645993541847595, 64.55834203720907, 58.425712271692866, 44.84632664977908, 29.02393411067699, 29.806791984346766, 43.91482280093782, 42.93574671197283, 69.39364973776924, 78.81885377168241, 87.39552074797932, 78.74445073112413]","[2.2156065920504124, 0.435200406283867, 1.7086263836883915, 0.4442378242568271, 3.4080311292555265, 1.432421367342879, 0.5968481120539874, 1.3897383540141872, 9.058617964023496, 5.918556597174668, 1.6018039569622133, 5.039022099681016, 75.89686789163729, 13.342027257128459, 9.3760890204732, 26.850339843005667, 1.7493018289891682, 1.2318626409623679, 7.41337058020801, 8.1667703826253, 1.1478366284835628, 1.6903490191552695, 0.46623307393818364, 0.6097496555345814, 0.907218583473345, 4.081010818481445, 7.108511721215597, 2.0196646815393025, 2.940699458122253, 0.9409917927369837, 1.5772835510533028, 0.8858450483985062]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, False, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 34, 35]",36.303858197507104,5.424305273926036,81556.69388757403,1.2948094151856382,0.39909261249285277
30.0,347.34302,-14.097544,-3.6925094,37556.258,1.4502932,"[18.330150574851004, 27.661778699187106, 26.312386954004804, 15.680474503778852, 44.02377914307233, 48.22955790855164, 37.854241036338415, 32.057161330556845, 21.125892867577097, 18.52564897898246, 7.237034012626476, 10.927031458823295, 46.78671240436775, 34.83011724582024, 30.61963778742156, 43.49562649713501, 68.0111370026965, 60.0604347845275, 46.37802102595165, 56.239739909424266, 53.74019666658058, 52.09703912133501, 66.23047084739278, 67.41079446573738, 57.41444222081395, 67.90294691178636, 56.97429192576491, 46.42827969032086, 48.577513289745504, 36.09205099521605, 43.07841252433989, 53.51621349871179, 26.249090031157163, 33.69860398496458, 43.95286298070151, 38.30905657168038]","[5.57766127877119, 4.634992741956943, 2.4917530940800177, 9.614006775181467, 1.627212435733981, 3.16539515809315, 2.079495751276249, 1.6640942634605778, 2.150488517633298, 3.8406390969346207, 6.4012589978008725, 2.104551326937792, 0.4876528116987972, 1.6461807053263593, 0.593060809301167, 2.175149394244682, 0.3661567390691943, 2.8786804617905033, 3.9990126359753493, 0.8447620926833732, 1.465688300568883]","[True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, True, False, True, False, False, False, False, False, False, False, False, False, True, True, True, False, True, True, True, True]","[1, 2, 3, 5, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 16, 18, 28, 29, 30, 32, 33, 34, 35]",-20.662757844509823,-1.6721702386875243,48325.296146433306,1.5053644358831748,0.19269634080822018
30.0,307.47372,-11.599597,-49.724026,34256.86,1.4054284,"[56.027327703887146, 59.073909730190834, 48.78363083852779, 44.61097779111594, 84.02131574927517, 85.54084415505721, 74.21462343492661, 72.1880729478854, 67.28994437111777, 64.6312797143346, 41.43663048534621, 44.567314383937, 77.75971469539924, 68.71276638004379, 56.85534343402991, 67.08958143425282, 105.01251310951719, 98.0056669681697, 83.41979579119536, 91.08048239307644, 17.083315885353368, 8.587141432015756, 18.788959958388407, 23.200847629545883, 95.50930223703456, 104.28386834345936, 94.26552189117355, 85.37376989181945, 62.823442751952584, 50.74335151314592, 41.88347774554085, 55.3174155755149, 29.296722240158296, 35.785040313973454, 29.472914197639245, 20.16805081523766]","[0.938712551099498, 1.095537187122717, 1.2195103052185803, 1.7566277486522022, 0.7743733685191084, 4.369028094338207, 1.457898809415538, 0.5063457278216758, 0.4094865899987337, 5.23747213003112, 3.0563204753689646, 2.065398525900957, 1.0892735203591788, 0.5179353330920381, 0.4101953037628313, 2.8621612525567772, 0.8742563063051643, 3.6521801134435137, 7.5502613695656375]","[True, True, True, True, False, False, False, False, True, False, True, True, False, False, False, False, True, False, True, False, True, True, True, False, False, False, False, False, True, False, True, True, True, True, True, True]","[1, 3, 5, 6, 8, 9]","[0, 1, 2, 3, 8, 10, 11, 16, 18, 20, 21, 22, 28, 30, 31, 32, 33, 34, 35]",-13.731073542778715,-43.664847179278574,56183.68512219989,1.639947265350863,0.23591958421435136
30.0,135.53394,-5.241294,-39.887016,13969.752,1.4447603,"[39.219830149322696, 43.283342797591686, 34.11120559346767, 28.06962203840878, 67.51151533664569, 69.25863479176985, 57.95218582072433, 55.489495153241116, 48.30160889615492, 43.49295696381624, 20.205034328978545, 27.663836751391436, 66.19999914098301, 57.04840885817921, 45.18035604130238, 55.81670739978307, 94.10666920730365, 87.47944830984055, 72.34310671067944, 79.94610593629831, 18.56982548551154, 15.889329796825733, 29.213665863019834, 30.1760205770356, 86.77444364436514, 96.8891646210316, 86.51723804402964, 76.36856955294374, 52.401264270918624, 39.668602689427765, 32.554038921636526, 46.78298600851835, 16.179523289713167, 26.139366163488436, 26.589623278199802, 15.645433264348215]","[1.745456784236722, 1.3542595069582868, 0.8905913408209638, 0.6964957659564366, 0.7372183225503781, 0.3711707980894461, 1.3616366720781092, 0.9793752758968167, 0.6776132234712926, 0.41517070153864416, 0.5408777151165938, 0.4586611942547123, 0.5073849475238381, 0.9921196757293329, 4.180677780290929, 1.0554688732798505, 3.3831985258474577, 0.4160030767685029, 0.36594653274954814, 1.3333645353956918, 0.9427560357058921, 0.9196848585838224, 0.5758241636724006, 2.386710992673548]","[True, True, True, True, True, False, False, True, False, True, True, True, True, True, False, False, True, True, False, False, True, True, True, True, False, False, False, False, True, True, True, False, True, True, True, True]","[1, 2, 3, 4, 5, 6, 8, 9]","[0, 1, 2, 3, 4, 7, 9, 10, 11, 12, 13, 16, 17, 20, 21, 22, 23, 28, 29, 30, 32, 33, 34, 35]",-3.814218979405625,-55.414365003739796,141493.08813469307,2.0,0.2386167424070839
30.0,298.16672,-2.4406114,-37.39945,24954.14,1.4036264,"[48.073845675127856, 54.12358317829741, 46.169380871426995, 38.466859523094676, 73.64348225093045, 77.21054810568539, 67.04295144169573, 62.633906527191826, 53.75342901797037, 52.83989148528268, 30.72500789368895, 31.163711361195688, 62.01916703321846, 52.87200364863369, 41.26931296014068, 52.00155467495126, 88.41744997806379, 81.71687158697951, 67.31880542475704, 74.76847597740094, 17.233873585307308, 16.016983693179576, 28.92101902134827, 29.13045177540787, 81.60181142996414, 91.3382781801997, 81.73485371047184, 71.74064249556487, 49.03568056059324, 35.97143024721749, 29.180150049706985, 43.6374011292286, 27.80730140153981, 37.99773806720983, 36.420519482637644, 24.930938758253518]","[1.087091681433887, 0.407514593950132, 0.9453124025972877, 1.251234241375109, 0.7658730738046692, 1.8472440722512034, 4.7325441023198564, 0.39941099722210943, 0.321574622719753, 1.768940287392314, 0.41396139053309833, 1.2022530342020639, 0.46565342785381686, 1.431805422393287, 1.2066954883133492, 0.43570745463778326, 0.4720358041728415, 2.637740860625011, 1.3232473738309811, 1.6516054548868317, 6.742161221620513]","[True, True, True, True, False, False, False, False, True, False, True, True, False, False, False, False, False, False, False, False, True, True, True, True, True, False, False, True, True, True, True, True, True, True, True, True]","[1, 3, 6, 7, 8, 9]","[0, 1, 2, 3, 8, 10, 11, 20, 21, 22, 23, 24, 27, 28, 29, 30, 31, 32, 33, 34, 35]",-16.248780449561337,-23.127706697746355,95988.64576536938,1.9467630252071266,0.5476067623490909
30.0,239.28848,-36.936337,16.970652,24543.855,1.3278004,"[15.81799253402749, 5.849124095049719, 17.368585582228196, 23.519452389728016, 25.945001263339126, 23.27506106826193, 11.503624147429674, 17.298792784668912, 46.76663574233247, 33.92795667351147, 40.96613233765167, 52.80468670542949, 73.3340761382656, 58.89202684247939, 62.91870531548502, 76.89028822514467, 73.90339877894036, 60.994636278054486, 58.13162708628793, 71.71797069995466, 82.44660387033296, 76.9191160745893, 88.8028819660371, 93.79147833334899, 40.183163627329165, 44.109008439611806, 35.091707494731644, 33.381269670640194, 85.97474646354122, 72.29856435353128, 80.28677496123467, 93.04807527128982, 38.27582525821705, 34.250035160392244, 46.67152253864913, 50.05225779722651]","[1.3186918889603962, 5.0984141303271775, 2.227713422077458, 2.396742018257699, 4.055187469575463, 3.1504278502813197, 11.96989126321746, 7.189811729803316, 0.7308718816536228, 0.7935085492890055, 0.6664145465304211, 0.6569255506846962, 1.2143859412611984, 0.9765520510150165, 2.8640004556353498, 3.7230315004906998, 1.3635667358956685, 1.0165474036844764, 0.7956555885512654, 1.2477808972684348, 1.3519759948660686]","[True, True, True, True, True, True, True, True, False, True, True, True, False, False, False, False, True, True, True, False, False, False, False, False, False, False, True, True, False, True, True, False, True, True, False, True]","[1, 2, 3, 5, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 16, 17, 18, 26, 27, 29, 30, 32, 33, 35]",-37.51447643656708,24.305739612814012,112030.41565019422,1.8312373051060493,0.19180764135384373
30.0,148.37921,27.255884,1.7978151,241684.95,1.236355,"[42.496834724726284, 53.58005242539789, 56.49385400610223, 45.72328164828943, 49.35130840041615, 58.4327925380871, 54.4233652076593, 44.12444988975853, 11.370107137149946, 22.800513990305333, 31.674065838175963, 23.18016099568233, 13.961629215252914, 8.242050441100085, 7.417126996709854, 11.537809638574151, 44.10351432293181, 41.50689256950215, 24.993183351175137, 28.295925887047847, 61.25321991314089, 65.31553865605136, 78.23512377907669, 74.6660206891236, 55.993507111912194, 69.80621534898503, 61.56716825865877, 47.65695051784534, 22.347953382901927, 18.6032851228308, 33.359835476905566, 35.05848581654938, 55.175431299257596, 64.54179489294013, 72.90900798558164, 64.48127134902342]","[5.9415567211988485, 4.655993929723413, 4.684674667149055, 3.7202507984347455, 7.426229918875345, 4.078272639251336, 1.9922336427176868, 5.955709916789356, 45.36715367945229, 11.92317575943179, 14.02606033697361, 23.225063230933213, 58.28549222248356, 36.025160696448346, 69.15302974421803, 510.0442839831841, 4.595322579872317, 6.094458989980743, 17.300929965042485, 14.233785431559493, 4.170399976939689, 1.7308427429780726, 0.9690574029596839, 1.6458870434179538, 1.612599121361244, 2.9738309179864273, 0.9615059669424848, 3.703448103695381, 57.991510484276745, 43.56203718883235, 13.621459646922785, 10.461588458317081, 2.831050717249149, 3.3817073193992053, 1.5279319955081472, 4.583010949739595]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",34.021207148707646,-3.1513540964323052,261351.6092182605,0.9892342362055038,0.161348700335662
30.0,122.51837,-17.943317,-29.085264,28096.9,1.3630034,"[26.49062151733424, 29.11883164562709, 19.999433985734832, 14.736878634872824, 54.87191794315651, 55.40544217426955, 44.0356689280904, 42.93781613402675, 44.2001420110496, 35.718964010691714, 18.30665405587814, 30.60140793304885, 68.19363022010445, 56.33459559635352, 47.620882491021426, 60.800172539787596, 91.13384747517287, 82.30953997373373, 69.06359513061425, 79.12698656236962, 32.89838087044223, 27.925368721707887, 39.52012359286249, 42.81428276751049, 76.11308376075112, 84.67587666108733, 74.50743898456584, 66.09536996911312, 60.80294578740962, 46.36745675933327, 43.659457777325, 58.466622014189156, 4.491974095468005, 15.724697128534084, 22.265099694580876, 15.237106910750088]","[1.9653739362228206, 0.6969423919189266, 1.472984054466573, 2.4555005678316437, 1.6901209587004127, 1.2385264584204043, 0.9992437936910767, 1.2705725867573807, 0.486498153427752, 0.31484084249269667, 2.809662281013116, 0.8561175952597361, 1.4109428881145103, 0.3230659881742989, 0.39061744947259014, 0.4135259858718732, 2.685261027115147, 1.6587231217361074, 0.6146559537183948, 0.687700446422507, 5.123703581530873, 2.7703244875117043, 2.4620618035153643, 5.610120732609818]","[True, True, True, True, True, True, True, True, True, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, False, False, False, False, False, False, False, False, True, True, True, True]","[1, 2, 3, 4, 5, 6, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 18, 20, 21, 22, 23, 32, 33, 34, 35]",-24.600425779341883,-30.41404002394507,65890.93626884013,1.7731413490214103,0.26166651341256375
30.0,43.28308,-35.643425,-17.252382,26409.209,1.4480436,"[17.549620833587838, 19.43472221008322, 8.639477595268378, 6.728577796070996, 46.6171036477719, 48.36337758004019, 36.1003758462256, 34.31803636304618, 36.01933916148354, 26.970784665256115, 20.221024471955907, 32.60500311686878, 67.99555288000411, 55.48584310108912, 52.69189793913072, 66.2025603023227, 82.52859722423388, 73.69827109766602, 63.54264411930034, 74.35353002427885, 57.570351593846034, 50.961435710557105, 62.46931598293956, 68.21297005647091, 67.12614452989578, 76.19141437535261, 65.86306659725658, 57.45638756333209, 71.420979911342, 57.371451242849005, 61.220626477244856, 74.83966965840102, 13.794537601694582, 12.458167252561209, 24.742808710067393, 26.24232892581209]","[6.184882507091615, 2.7222137262181536, 13.163332532091838, 6.683645451941141, 0.884310319656279, 1.6181819686075534, 0.44905153534761283, 0.7164571888563108, 2.0907673893905265, 2.0784379505529635, 3.993120498773528, 1.1516068039870844, 0.5174296476492067, 0.9160476123414387, 0.37360413954025357, 3.2465588755723904, 0.6862923321200579, 0.47794856676241243, 13.456535048601104, 27.871588381325324, 4.934069950406144, 4.525017811030875]","[True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, True, False, True, False, False, False, True, True, False, False, True, True, True, True, True, True]","[1, 2, 3, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 20, 22, 26, 27, 30, 31, 32, 33, 34, 35]",-34.50303417981974,-20.505241861823414,46021.334778644356,1.2066250304813337,0.26505878392264604
30.0,118.35867,24.967535,28.64203,49218.758,1.3570617,"[55.144217377911716, 65.93312554197875, 72.51638646453183, 62.59824074569833, 45.6310371066313, 57.51492478293192, 59.58082672462042, 47.857138024799504, 27.45998282239071, 36.52188227040357, 54.92021231464563, 48.640461089115, 20.263184419294518, 17.414769108892255, 30.733827021734523, 31.733716432155372, 20.16605632230917, 14.39811569880173, 1.8443677708245194, 12.369777353318483, 80.8284463968459, 84.4431900197255, 96.79360270786401, 93.51224104596098, 37.61348573391266, 51.49718623972945, 46.929345106726736, 33.9554454621425, 43.61178003089929, 41.73820810281633, 55.4579115316701, 56.70381411650796, 74.81371155945881, 83.3229498173554, 92.73009462670034, 84.9726124300851]","[1.8400342726125947, 0.4778284488654718, 0.9690345060534592, 0.6717311263811298, 0.8858166089872034, 0.4647682171042372, 1.6870487753937882, 1.5753327709872547, 3.8097126454841796, 1.6590578526985353, 1.317281094266147, 0.5580544835183678, 12.345043624319679, 18.800472340932703, 1.895197281023351, 10.688799183543134, 3.8818444420651685, 2.996252259103263, 20.21088542007818, 9.081460353804797, 0.38940709356854597, 0.740233854186244, 0.5913704361130551, 0.41399301007026573, 1.2519017952244456, 0.3915406400110663, 1.718293602873639, 1.2205454816178576, 1.3650006092176203, 5.096491517090215, 1.6537641243236818, 1.4151020384416346]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False]","[1, 2, 3, 4, 5, 6, 7, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",28.55825338104217,18.49999978115534,52704.05407638397,1.3077454566756863,0.2611423711040136
30.0,77.05255,12.489154,55.8667,30507.715,1.4030364,"[60.872241377797586, 68.76990863458661, 76.95605984433143, 70.11432848467086, 43.49614677833883, 54.38610551219828, 59.309804626820494, 49.692793360757996, 46.79806034365757, 50.08168422807252, 70.65637846483774, 68.63714023199509, 48.73012302093605, 42.2555416950189, 54.97961170627076, 60.31577008202704, 26.98036953330751, 14.561955566487024, 27.432335996091094, 35.849072802840055, 98.54022940833744, 99.08839819658083, 111.49887211306664, 111.1019502922464, 21.99751560527587, 34.20008334014496, 32.837373847647505, 24.48489748586363, 72.74234854583581, 67.06865931153298, 80.18326563320025, 85.34424615649723, 83.65446698537627, 89.12176495713149, 99.28172145081409, 94.51373287922618]","[1.1184965146750938, 1.329375112928995, 0.6997464906151701, 2.7095608231497974, 0.43585505790826745, 0.6843366910044739, 1.1936207188338768, 0.8777172827139132, 1.026477846430569, 0.9779754753519848, 0.41947586507332035, 1.0835932704006752, 0.6781413969470232, 0.327182456669284, 2.200885516841237, 8.352420678952845, 2.4936787965821057, 1.8649270258298731, 2.9388346323152867, 1.2257024645805359, 1.021174577678122, 9.450538856227222]","[True, True, False, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False]","[1, 2, 3, 4, 5, 7]","[0, 1, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 24, 25, 26, 27]",8.358391114261504,49.32463261679496,31261.91897802867,1.0366102210723254,0.23969182283249332
30.0,59.89804,13.104604,-54.83178,29671.842,1.4047151,"[67.79447461341775, 76.4289645665495, 68.16680513805696, 58.621653669971465, 92.1975943460558, 99.14269961259146, 89.21703237170816, 81.64484781552063, 55.34060975444398, 60.78862102485236, 40.898092961623384, 33.36471354153748, 59.52501621933456, 57.64292861207934, 44.418051140943156, 47.41426941968722, 89.78517948569365, 89.15797493095585, 73.68963056817567, 75.14927211136134, 6.574046617000194, 15.853027240465346, 20.56579029105294, 15.61144394426098, 102.49855654721551, 116.3421462973792, 106.6874355754965, 92.72967000401192, 40.13047530522745, 33.98120751310891, 21.77460211387995, 31.16639919391987, 47.865024808790224, 58.40607642774419, 53.601175003102085, 42.29646151208019]","[0.7241240180120234, 0.37632267013555615, 0.6685051612737701, 0.8325606766270427, 2.2976005949625153, 11.101471941645551, 4.6753603510740325, 6.762008114558895, 3.7524638379492408, 0.3846178694469172, 0.4536002965235128, 0.6357827110261451, 0.5473585390463107, 0.6450229755988934, 1.4653045048074023]","[True, True, False, True, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, True, True, True, True, False, False, False, False, True, True, True, False, True, False, True, True]","[1, 4, 6, 8, 9]","[0, 1, 3, 13, 14, 20, 21, 22, 23, 28, 29, 30, 32, 34, 35]",1.8785138385088043,-61.19143749449722,37653.448831609436,1.540433123096769,0.28555818072761624
30.0,145.43762,41.85227,53.457443,58516.832,1.215994,"[79.58316502843047, 88.6727809374438, 97.44917912479443, 89.04599454501778, 61.82913758394112, 72.54123551457205, 78.30858274913764, 68.22810339020437, 53.80851475929246, 61.51144406704537, 82.33967822281544, 76.24094382006103, 42.17314065640425, 46.76158264044745, 60.35348051658286, 56.41578199197468, 9.176561554312945, 19.330135311601016, 31.276474976981113, 25.110176433404675, 114.06934344622896, 117.87625389960132, 130.9495618321535, 127.40853610740176, 46.43425570697729, 56.36264203496155, 56.65676625014406, 48.99997179401809, 68.08863194474151, 70.92958059439432, 85.41450606477439, 82.87628896134052, 103.41880604597176, 110.77422739591843, 121.58591706321131, 114.75990444738613]","[0.30454102812743766, 1.0845040584482797, 1.9134760993282967, 1.053035440968304, 0.8851729515122203, 1.6651059069284577, 0.3355514121855177, 2.9495002293005217, 11.844299188474329, 0.7821870286290238, 2.030447670599309, 7.022170031942972, 0.6435899200235924, 1.1756794481742672, 0.7446149318683437, 0.745569060488445, 0.36596322841033696, 0.9491410015559778, 0.4990763689686612, 0.4149022534853074, 0.40716691533239874]","[False, False, False, False, False, True, True, False, True, False, True, False, True, True, True, True, True, True, True, True, False, False, False, False, True, True, True, True, True, False, True, True, True, False, False, True]","[2, 3, 4, 5, 7, 8, 9]","[5, 6, 8, 10, 12, 13, 14, 15, 16, 17, 18, 19, 24, 25, 26, 27, 28, 30, 31, 32, 35]",43.63744225073968,41.160602830756844,72044.21698398188,1.7427112727745628,0.4281248390698469
